analysis_scope	association_role	is_primary_scope	n_patients	pathway	factor	reduced_model	full_model	factor_beta_standardized	factor_standard_error	factor_t_value	factor_coefficient_p_value	reduced_r_squared	full_r_squared	delta_r_squared	partial_r_squared	incremental_f	incremental_p_value	extension_calibration_pass	shared_rna_representation	independent_validation	factor_level_soft_flag	interpretation	incremental_q_value	factor_coefficient_q_value
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	PI3K	Factor7	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.0283464504159834	0.102021171403486	-0.277848705577739	0.781772930981022	0.0950115738121438	0.0957958936938509	0.00078431988170713	0.000866662886519967	0.0771999031911505	0.781772930981124	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.8844299825241	0.884429982523984
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	WNT	Factor5	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.0220083812556159	0.102979380639617	-0.213716387872205	0.831257071372922	0.173681196065668	0.174105044377374	0.000423848311706054	0.000512935576060953	0.0456746944451353	0.831257071372935	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.931007919937688	0.931007919937672
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	Androgen	Factor8	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.0207090181084981	0.107950837680304	0.19183749337664	0.848306512408233	0.0316551035117241	0.03205534997164	0.000400246459915932	0.00041333047901366	0.036801623865063	0.848306512408171	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.934134631699782	0.934134631699728
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	TGFb	Factor6	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.0179482371033874	0.101669001504423	-0.176535982824683	0.860273981467354	0.31423857282974	0.314478620489648	0.000240047659908871	0.000350045439125103	0.0311649532318655	0.860273981467379	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.934134631699782	0.934134631699728
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	VEGF	Factor8	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.0148231477878616	0.0938214720212931	-0.157993127463375	0.874820134223968	0.268650843360739	0.268855907330655	0.000205063969916042	0.000280391339833307	0.0249618283256111	0.874820134224085	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.934134631699782	0.934134631699728
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	p53	Factor8	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.0162333995309053	0.103385062936133	-0.15701880977655	0.875585684896034	0.111956222690762	0.112202161711028	0.00024593902026615	0.000276944703121892	0.0246549066236206	0.875585684896093	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.934134631699782	0.934134631699728
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	Androgen	Factor7	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.0165531544054837	0.105563095641657	0.156808156343527	0.875751217218495	0.0316551035117241	0.0319225626179638	0.000267459106239654	0.00027620231924555	0.0245887978958359	0.875751217218546	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.934134631699782	0.934134631699728
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	Hypoxia	Factor1	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.0140541354893625	0.112489834317926	0.12493693829828	0.900855243552646	0.182261915032521	0.182405308634497	0.000143393601975572	0.00017535394842381	0.0156092385513251	0.900855243552719	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.943248359210681	0.943248359210776
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	Estrogen	Factor8	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.0133453537621586	0.107124988176017	0.124577411763453	0.901139057460295	0.0466424976728938	0.0468087120800744	0.000166214407180537	0.000174346356718036	0.0155195315217093	0.901139057460205	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.943248359210681	0.943248359210776
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	PI3K	Factor6	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.00595237921919424	0.116813553078415	-0.0509562380591102	0.959474582639532	0.0950115738121438	0.095037975704987	2.64018928431559e-05	2.91737353530258e-05	0.00259653819715838	0.959474582639363	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.978078580826537	0.978078580826737
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	TNFa	Factor4	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.00483105797705913	0.0998122720683006	-0.0484014427980688	0.961504761077717	0.126041287048956	0.126064291193812	2.30041448561202e-05	2.63217752912418e-05	0.00234269966492251	0.961504761077817	FALSE	TRUE	FALSE	TRUE	level-factor soft QC; technical/background only, not a biological ECMS axis	0.978078580826537	0.978078580826737
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	WNT	Factor2	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.00410974171762028	0.101518837652523	0.0404825529197553	0.967799092659867	0.173681196065668	0.173696411537231	1.52154715630515e-05	1.84135608322193e-05	0.00163883709093432	0.967799092659538	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.978078580826537	0.978078580826737
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	EGFR	Factor7	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.00350157881644364	0.0908624587113038	-0.0385371347650756	0.96934573635507	0.282764000863075	0.282775968920637	1.19680575612069e-05	1.66863592675332e-05	0.00148511075592075	0.969345736354872	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.978078580826537	0.978078580826737
hybrid_94_extension	conditional_sensitivity_only	FALSE	94	MAPK	Factor1	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.00199885146228036	0.110480137392073	0.0180924056528533	0.985605634818591	0.211355067090341	0.211357967654969	2.90056462790012e-06	3.67790942014761e-06	0.000327335142280619	0.98560563481918	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.98560563481918	0.985605634818591
official_anchor_78	primary	TRUE	78	p53	Factor6	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.837394942190716	0.0928671962829409	-9.01712311459693	1.72948299161651e-13	0.152470481511286	0.599052215948073	0.446581734436788	0.52692174690637	81.3085092637984	1.72948299161647e-13	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	1.93702095061044e-11	1.93702095061049e-11
official_anchor_78	primary	TRUE	78	VEGF	Factor3	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.686187648791644	0.0877702313351157	7.81799977456718	3.09324768812002e-11	0.291060092396062	0.614135245278666	0.323075152882604	0.455715850408997	61.1211204751325	3.09324768812002e-11	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	1.73221870534721e-09	1.73221870534721e-09
official_anchor_78	primary	TRUE	78	VEGF	Factor5	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.537013605244749	0.0865240298495728	6.20652558807512	2.96498945084368e-08	0.291060092396062	0.535938236965544	0.244878144569482	0.345414529416345	38.5209598754312	2.96498945084364e-08	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	1.10692939498163e-06	1.10692939498164e-06
official_anchor_78	primary	TRUE	78	EGFR	Factor3	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.585251137388912	0.0959648943895315	6.098596170109	4.64086580917314e-08	0.303700537550027	0.538719171767308	0.235018634217281	0.337525227134821	37.1928752460681	4.64086580917326e-08	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	1.29944242656851e-06	1.29944242656848e-06
official_anchor_78	primary	TRUE	78	MAPK	Factor5	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.506935400438108	0.0970154180771356	5.22530759013016	1.58564307109106e-06	0.19836157722337	0.416576621532585	0.218215044309215	0.272211308875871	27.3038394114719	1.58564307109107e-06	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	3.55184047924399e-05	3.55184047924398e-05
official_anchor_78	primary	TRUE	78	TGFb	Factor3	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.514913218409239	0.102449785038725	5.02600584485958	3.44964539462191e-06	0.292347776505676	0.47427003833046	0.181922261824784	0.257078626739089	25.2607347525627	3.44964539462187e-06	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	6.43933806996082e-05	6.43933806996091e-05
official_anchor_78	primary	TRUE	78	MAPK	Factor3	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.54474484156881	0.109267187191558	4.98543849777894	4.03475758703622e-06	0.19836157722337	0.401973881169404	0.203612303946034	0.253995190550851	24.8545970151363	4.03475758703625e-06	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	6.455612139258e-05	6.45561213925795e-05
official_anchor_78	primary	TRUE	78	PI3K	Factor5	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.484696891863063	0.106722844953286	4.54164140840905	2.15752539508935e-05	0.0944904061809362	0.29397984939351	0.199489443212573	0.220306272373338	20.6265066825756	2.1575253950894e-05	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.000302053555312516	0.000302053555312509
official_anchor_78	primary	TRUE	78	EGFR	Factor5	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.41708284956938	0.0940742278915313	4.43355060059893	3.20946538324268e-05	0.303700537550027	0.451415372200287	0.147714834650261	0.212142680866817	19.6563709280712	3.20946538324268e-05	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.000399400136581312	0.000399400136581311
official_anchor_78	primary	TRUE	78	Estrogen	Factor6	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.550502439570024	0.127391244758015	4.32135222962713	4.82253887693022e-05	0.0525287602192987	0.24552941614634	0.193000655927041	0.203700806761916	18.6740850925035	4.82253887693013e-05	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.000540124354216174	0.000540124354216185
official_anchor_78	primary	TRUE	78	Androgen	Factor6	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.531327700197008	0.130485158978407	-4.07193970836894	0.000116938535427387	0.0286473148973412	0.208437179409581	0.179789864512239	0.185092260792215	16.5806929885918	0.000116938535427387	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.00119064690616976	0.00119064690616976
official_anchor_78	primary	TRUE	78	Trail	Factor4	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.336799458878487	0.088428768755275	-3.80870912961113	0.000288691740371456	0.330492222975138	0.441479217606528	0.11098699463139	0.165774018525357	14.5062652339831	0.000288691740371458	FALSE	TRUE	FALSE	TRUE	level-factor soft QC; technical/background only, not a biological ECMS axis	0.00269445624346694	0.00269445624346692
official_anchor_78	primary	TRUE	78	Androgen	Factor5	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.429819389177362	0.114627457795258	-3.74970707232366	0.000351872760788878	0.0286473148973412	0.185521489535246	0.156874174637905	0.161500737110049	14.0603031282341	0.000351872760788873	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.00303151916987337	0.00303151916987341
official_anchor_78	primary	TRUE	78	Trail	Factor3	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.38001879578238	0.106715223659049	-3.56105514051608	0.000654612368020844	0.330492222975138	0.429581787579572	0.0990895646044338	0.148003605043641	12.681113713796	0.00065461236802086	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.00523689894416688	0.00523689894416676
official_anchor_78	primary	TRUE	78	Trail	Factor5	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.339518398388225	0.0960294564207247	-3.53556513847923	0.000710862715339478	0.330492222975138	0.428374953446537	0.0978827304713992	0.14620103579135	12.5002208484296	0.000710862715339493	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.00530777494120154	0.00530777494120144
official_anchor_78	primary	TRUE	78	JAK-STAT	Factor2	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.341244982933792	0.108606705036781	-3.14202500497759	0.00242423895823635	0.0927722943770149	0.200847501241504	0.108075206864489	0.119126880930378	9.87232113190439	0.00242423895823637	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.0169696727076546	0.0169696727076545
official_anchor_78	primary	TRUE	78	TGFb	Factor5	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.304610718309662	0.100722542495488	-3.02425565084704	0.00343875209286605	0.292347776505676	0.371137542401552	0.0787897658958752	0.111339671211402	9.14612224168023	0.00343875209286608	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.0226553079059413	0.022655307905941
official_anchor_78	primary	TRUE	78	Hypoxia	Factor3	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.345479948524512	0.121343998045688	2.84711196341524	0.00572542020840337	0.180578041539295	0.262474186263452	0.0818961447241572	0.0999438004785718	8.10604653222213	0.00572542020840347	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.033104562538087	0.0331045625380877
official_anchor_78	primary	TRUE	78	PI3K	Factor3	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.362195738713796	0.127597100907455	2.83858909127169	0.00586468057916783	0.0944904061809362	0.184503240769123	0.0900128345881872	0.0994057215987635	8.05758802908662	0.00586468057916793	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.033104562538087	0.0331045625380877
official_anchor_78	primary	TRUE	78	TGFb	Factor2	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.27506120099867	0.0969972205144353	-2.83576374188717	0.00591152902465851	0.292347776505676	0.36256638118829	0.0702186046826134	0.0992275617193432	8.04155599980193	0.00591152902465839	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.033104562538087	0.0331045625380877
official_anchor_78	primary	TRUE	78	Estrogen	Factor1	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.351934929319968	0.1286482052035	2.73563808187814	0.00781130099360399	0.0525287602192987	0.14062863661895	0.0880998763996518	0.0929842223179704	7.48371571502195	0.00781130099360376	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.0408873236638676	0.0408873236638677
official_anchor_78	primary	TRUE	78	TNFa	Factor3	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.340211150543328	0.125050250765706	2.72059550828688	0.00814072373466042	0.137315875128385	0.216733126606425	0.0794172514780401	0.0920583202917511	7.40163991971075	0.0081407237346605	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.0408873236638676	0.0408873236638677
official_anchor_78	primary	TRUE	78	VEGF	Factor7	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.258024057502447	0.0954488355743236	2.7032708775324	0.00853581602878134	0.291060092396062	0.355570756317781	0.0645106639217182	0.0909959549882728	7.30767343731483	0.00853581602878116	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.0408873236638676	0.0408873236638677
official_anchor_78	primary	TRUE	78	VEGF	Factor4	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.255947039613295	0.0950169922154033	2.69369755499167	0.00876156935654308	0.291060092396062	0.355155888006591	0.0640957956105284	0.0904107596751863	7.25600651776811	0.00876156935654305	FALSE	TRUE	FALSE	TRUE	level-factor soft QC; technical/background only, not a biological ECMS axis	0.0408873236638676	0.0408873236638677
official_anchor_78	primary	TRUE	78	Androgen	Factor3	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.350009072840512	0.133095617168681	-2.62975656363591	0.0104143583082774	0.0286473148973412	0.112704795612908	0.0840574807155666	0.0865365196439261	6.91561958398615	0.0104143583082773	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.0466563252210825	0.0466563252210827
official_anchor_78	primary	TRUE	78	NFkB	Factor1	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.309675381453439	0.125364997589376	-2.47019014404449	0.0158407417483976	0.115720148176015	0.183932640309714	0.068212492133699	0.0771390323922891	6.10183934773456	0.0158407417483975	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.0682370413777123	0.0682370413777127
official_anchor_78	primary	TRUE	78	p53	Factor7	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.252796239868971	0.105386635610403	2.39875045260498	0.0190064485270659	0.152470481511286	0.214393530280092	0.0619230487688059	0.0730629994802128	5.7540037338726	0.0190064485270659	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.0788415642604214	0.0788415642604213
official_anchor_78	primary	TRUE	78	NFkB	Factor2	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.258038509687751	0.110180671316674	-2.34195804585464	0.0219138178202719	0.115720148176015	0.177516462763633	0.0617963145876178	0.069883210004335	5.48476748854324	0.0219138178202723	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.085662261485637	0.085662261485638
official_anchor_78	primary	TRUE	78	NFkB	Factor3	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.299524340641083	0.128161120823563	2.33709208156375	0.022180406991817	0.115720148176015	0.17727779461816	0.0615576464421449	0.0696133088582435	5.46199939770798	0.0221804069918167	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.085662261485637	0.085662261485638
official_anchor_78	primary	TRUE	78	JAK-STAT	Factor7	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.2497863141496	0.109412228268348	2.28298352115602	0.0253444747052348	0.0927722943770149	0.153229544561958	0.0604572501849435	0.0666395545575055	5.21201375786994	0.025344474705235	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.0929463363753134	0.0929463363753122
official_anchor_78	primary	TRUE	78	TNFa	Factor1	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.283582033167668	0.124549320133357	-2.27686536437158	0.0257262181038811	0.137315875128385	0.194517448962845	0.0572015738344595	0.0663065103266764	5.18411588747489	0.0257262181038814	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.0929463363753134	0.0929463363753122
official_anchor_78	primary	TRUE	78	TNFa	Factor2	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.245843807178157	0.109110967912325	-2.25315393935193	0.0272540654370351	0.137315875128385	0.193409314706334	0.0560934395779491	0.0650219912025123	5.07670267441709	0.0272540654370355	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.0953892290296242	0.095389229029623
official_anchor_78	primary	TRUE	78	WNT	Factor6	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.283286364708808	0.126725415244918	2.23543449560855	0.0284474443834123	0.20228719060228	0.253395513721409	0.0511083231191288	0.0640685752027926	4.99716738415661	0.0284474443834129	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.096548902149765	0.0965489021497628
official_anchor_78	primary	TRUE	78	JAK-STAT	Factor1	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.280699786850486	0.128033836504095	-2.19238753219355	0.0315397788385487	0.0927722943770149	0.148817016467495	0.0560447220904801	0.0617758052836302	4.80656309131774	0.0315397788385488	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.103895742056396	0.103895742056396
official_anchor_78	primary	TRUE	78	Hypoxia	Factor2	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.229528279736391	0.106643816585274	-2.15228868476267	0.0346811059688139	0.180578041539295	0.229473208000756	0.0488951664614608	0.0596703151003069	4.63234658255741	0.0346811059688142	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.110979539100206	0.110979539100205
official_anchor_78	primary	TRUE	78	Hypoxia	Factor6	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.273325343455719	0.128849686888409	-2.12127285720479	0.0372946680609104	0.180578041539295	0.228155374612518	0.0475773330732235	0.0580620675123207	4.49979853471379	0.0372946680609104	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.116027856189499	0.116027856189499
official_anchor_78	primary	TRUE	78	p53	Factor5	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.216782672022877	0.114144124667543	-1.89920131810795	0.0614893453305568	0.152470481511286	0.192375597605478	0.0399051160941927	0.0470840427662627	3.60696564670299	0.0614893453305565	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.186129910189793	0.186129910189794
official_anchor_78	primary	TRUE	78	PI3K	Factor2	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.21066116126093	0.112948296436851	1.86511145282045	0.0661847674320211	0.0944904061809362	0.135677625588138	0.0411872194072022	0.0454851275882033	3.47864073144198	0.0661847674320222	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.195070893483855	0.195070893483852
official_anchor_78	primary	TRUE	78	Androgen	Factor4	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.207745566114924	0.114054147507896	-1.82146437156563	0.0726332956963162	0.0286473148973412	0.070874569647949	0.0422272547506079	0.0434726288383555	3.31773245688297	0.0726332956963168	FALSE	TRUE	FALSE	TRUE	level-factor soft QC; technical/background only, not a biological ECMS axis	0.208587926102243	0.208587926102242
official_anchor_78	primary	TRUE	78	Trail	Factor2	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.175761926303499	0.0972558008594691	-1.80721278062856	0.0748493687008535	0.330492222975138	0.359163242261749	0.0286710192866111	0.0428240272488223	3.26601803446718	0.0748493687008551	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.209578232362394	0.20957823236239
official_anchor_78	primary	TRUE	78	JAK-STAT	Factor3	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.235745946411552	0.131723458230508	1.78970359249915	0.0776488603682499	0.0927722943770149	0.130905756202217	0.0381334618252024	0.0420329555511276	3.20303894900437	0.0776488603682496	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.21211396003034	0.212113960030341
official_anchor_78	primary	TRUE	78	TNFa	Factor5	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	0.205324661887354	0.115497247607276	1.77774506441501	0.0796104728192794	0.137315875128385	0.17311411561729	0.0357982404889051	0.0414963478019636	3.16037751405192	0.0796104728192798	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.212294594184746	0.212294594184745
official_anchor_78	primary	TRUE	78	Androgen	Factor2	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.203555817568929	0.117343396640021	-1.73470193805098	0.0870141762987151	0.0286473148973412	0.0671030009235735	0.0384556860262323	0.0395898283044001	3.00919081387781	0.087014176298716	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.226641575475726	0.226641575475723
official_anchor_78	primary	TRUE	78	EGFR	Factor1	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.1799901748959	0.113868448149273	-1.58068523652791	0.11827350442464	0.303700537550027	0.326744022104086	0.0230434845540597	0.0330942156309869	2.49856581697727	0.118273504424641	FALSE	TRUE	FALSE	FALSE	incremental same-TCGA association after categorical ECMS adjustment; not causal	0.30092809671291	0.300928096712907
official_anchor_78	primary	TRUE	78	JAK-STAT	Factor4	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.173950863555468	0.110847918036006	-1.56927497275108	0.120908610286436	0.0927722943770149	0.122378482849405	0.02960618847239	0.0326336908461804	2.46262394010288	0.120908610286437	FALSE	TRUE	FALSE	TRUE	level-factor soft QC; technical/background only, not a biological ECMS axis	0.30092809671291	0.300928096712907
official_anchor_78	primary	TRUE	78	NFkB	Factor4	standardized_PROGENy ~ ECMS	standardized_PROGENy ~ ECMS + standardized_MOFA_factor	-0.167264194845469	0.109531872213907	-1.52708240500824	0.131061959604812	0.115720148176015	0.143093960790898	0.0273738126148824	0.0309560514789736	2.33198067168573	0.131061959604813	FALSE	TRUE	FALSE	TRUE	level-factor soft QC; technical/background only, not a biological ECMS axis	0.319107379907371	0.319107379907368
