gene_id	model_id	seed	scenario_order	scenario_id	scenario_class	scenario_target_gene_id	scenario_target_gene_name	scenario_no_op	mutation_action	cnv_action	model_completed	model_converged	training_iteration_count	final_elbo	original_edge_id	gene_name	event_type	reference_factor	candidate_factor	factor_match_status	factor_match_reliable	factor_match_abs_loading_correlation	factor_match_minimum_margin	factor_match_low_margin_flag	patient_score_correlation_diagnostic	factor_sign_flipped	n_complete	n_event	n_reference	effect_measure	aligned_effect	p_value	p_q_scope	p_q_eligible_as_independent_validation	original_effect	original_p_value	original_q_value	original_association_status	original_level_factor_soft_flag	predictor_feature_selected_in_reference_model	original_overlap_class	q_value	new_association_status_without_bootstrap	direction_retained	absolute_effect_ratio	magnitude_retained_50pct	original_network_edge	original_level_retained	counts_toward_retention	no_op_not_counted_as_sensitivity	interpretation_role
ENSG00000127616.19	drop_cnv_view__seed_20260711	20260711	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	220	-476686.718559611		SMARCA4	relative_cnv	Factor7	Factor8	reliable_hungarian_match	TRUE	0.995645980129931	0.91129040295228	FALSE	0.985406205974786	FALSE	94			Spearman rho	-0.0159922836700642	0.878409210090998	TCGA_internal_descriptive_only	FALSE	0.00538961820847064	0.958882883298825	0.987903073982721	no_clear_internal_association	FALSE	FALSE	predictor_layer_in_mofa_input	1	no_clear_internal_association	FALSE	2.96723868954758	TRUE	FALSE		TRUE	FALSE	other_strong_driver
ENSG00000127616.19	drop_cnv_view__seed_20260711	20260711	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	220	-476686.718559611		SMARCA4	relative_cnv	Factor8	Factor5	reliable_hungarian_match	TRUE	0.799998610829623	0.0941332221024402	FALSE	0.660744861467327	TRUE	94			Spearman rho	0.00718055218414029	0.945238428039204	TCGA_internal_descriptive_only	FALSE	-0.0468669764337213	0.653749763858992	0.980624645788488	no_clear_internal_association	FALSE	FALSE	predictor_layer_in_mofa_input	1	no_clear_internal_association	FALSE	0.153211338356656	FALSE	FALSE		TRUE	FALSE	other_strong_driver
ENSG00000141510.18	drop_cnv_view__seed_20260711	20260711	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	220	-476686.718559611	TCGA_DRIVER_STATE_0058	TP53	mutation	Factor1	Factor1	reliable_hungarian_match	TRUE	0.996616587876539	0.823537801580823	FALSE	0.996561066358415	FALSE	94	84	10	rank-biserial correlation: event minus reference	0.619047619047619	0.00146164295293039	TCGA_internal_descriptive_only	FALSE	0.619047619047619	0.00146164295293039	0.026309573152747	within_tcga_supported	FALSE	TRUE	predictor_feature_in_mofa_input	0.026309573152747	within_tcga_supported_without_bootstrap	TRUE	1	TRUE	TRUE	TRUE	TRUE	FALSE	other_strong_driver
ENSG00000141510.18	drop_cnv_view__seed_20260711	20260711	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	220	-476686.718559611		TP53	mutation	Factor2	Factor2	reliable_hungarian_match	TRUE	0.998401309625071	0.748830506966578	FALSE	0.99660441426146	FALSE	94	84	10	rank-biserial correlation: event minus reference	0.142857142857143	0.465612824646413	TCGA_internal_descriptive_only	FALSE	0.171428571428571	0.380601116137494	0.691507440410206	no_clear_internal_association	FALSE	TRUE	predictor_feature_in_mofa_input	0.859592907039531	no_clear_internal_association	TRUE	0.833333333333335	TRUE	FALSE		TRUE	FALSE	other_strong_driver
ENSG00000141510.18	drop_cnv_view__seed_20260711	20260711	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	220	-476686.718559611		TP53	mutation	Factor3	Factor3	reliable_hungarian_match	TRUE	0.997993292483045	0.860105727625917	FALSE	0.99663331286349	TRUE	94	84	10	rank-biserial correlation: event minus reference	0.102380952380952	0.602249438452998	TCGA_internal_descriptive_only	FALSE	0.121428571428571	0.53573802153337	0.741791106738512	no_clear_internal_association	FALSE	TRUE	predictor_feature_in_mofa_input	0.942651294969911	no_clear_internal_association	TRUE	0.843137254901965	TRUE	FALSE		TRUE	FALSE	other_strong_driver
ENSG00000141510.18	drop_cnv_view__seed_20260711	20260711	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	220	-476686.718559611		TP53	mutation	Factor4	Factor7	assigned_low_margin_unmatched	FALSE	0.594785506573292	-0.111079882153891	TRUE	0.740837336993823	FALSE	0	84	10	rank-biserial correlation: event minus reference			TCGA_internal_descriptive_only	FALSE	0.107142857142857	0.585276288635147	0.795092316636426	no_clear_internal_association	TRUE	TRUE	predictor_feature_in_mofa_input		factor_unmatched_or_unreliable				FALSE		TRUE	FALSE	other_strong_driver
ENSG00000141510.18	drop_cnv_view__seed_20260711	20260711	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	220	-476686.718559611	TCGA_DRIVER_STATE_0060	TP53	mutation	Factor5	Factor4	reliable_hungarian_match	TRUE	0.999419669571916	0.853330733785131	FALSE	0.999335332153307	FALSE	94	84	10	rank-biserial correlation: event minus reference	-0.476190476190476	0.0144280426212019	TCGA_internal_descriptive_only	FALSE	-0.476190476190476	0.0144280426212019	0.129852383590817	within_tcga_conditional	FALSE	TRUE	predictor_feature_in_mofa_input	0.129852383590817	within_tcga_conditional_without_bootstrap	TRUE	1	TRUE	TRUE	TRUE	TRUE	FALSE	other_strong_driver
ENSG00000141510.18	drop_cnv_view__seed_20260711	20260711	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	220	-476686.718559611	TCGA_DRIVER_STATE_0061	TP53	mutation	Factor6	Factor6	reliable_hungarian_match	TRUE	0.998243437089464	0.802891234826803	FALSE	0.999205288444171	FALSE	94	84	10	rank-biserial correlation: event minus reference	0.421428571428572	0.0304350542099139	TCGA_internal_descriptive_only	FALSE	0.419047619047619	0.031387976637185	0.173841101375178	within_tcga_conditional	FALSE	TRUE	predictor_feature_in_mofa_input	0.199211263919436	within_tcga_conditional_without_bootstrap	TRUE	1.00568181818182	TRUE	TRUE	TRUE	TRUE	FALSE	other_strong_driver
ENSG00000141510.18	drop_cnv_view__seed_20260711	20260711	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	220	-476686.718559611		TP53	mutation	Factor7	Factor8	reliable_hungarian_match	TRUE	0.995645980129931	0.91129040295228	FALSE	0.985406205974786	FALSE	94	84	10	rank-biserial correlation: event minus reference	-0.0833333333333334	0.672247002748307	TCGA_internal_descriptive_only	FALSE	-0.102380952380952	0.602249438452998	0.802999251270665	no_clear_internal_association	FALSE	TRUE	predictor_feature_in_mofa_input	0.956140737154853	no_clear_internal_association	TRUE	0.813953488372096	TRUE	FALSE		TRUE	FALSE	other_strong_driver
ENSG00000141510.18	drop_cnv_view__seed_20260711	20260711	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	220	-476686.718559611		TP53	mutation	Factor8	Factor5	reliable_hungarian_match	TRUE	0.799998610829623	0.0941332221024402	FALSE	0.660744861467327	TRUE	94	84	10	rank-biserial correlation: event minus reference	-0.0119047619047619	0.955993038359205	TCGA_internal_descriptive_only	FALSE	0.235714285714286	0.227091692903986	0.569228081984397	no_clear_internal_association	FALSE	TRUE	predictor_feature_in_mofa_input	1	no_clear_internal_association	FALSE	0.0505050505050503	FALSE	FALSE		TRUE	FALSE	other_strong_driver
ENSG00000141510.18	drop_cnv_view__seed_20260711	20260711	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	220	-476686.718559611		TP53	relative_cnv	Factor1	Factor1	reliable_hungarian_match	TRUE	0.996616587876539	0.823537801580823	FALSE	0.996561066358415	FALSE	94			Spearman rho	-0.0158267369586711	0.879658396057767	TCGA_internal_descriptive_only	FALSE	-0.0158817728050252	0.879243072527677	0.987903073982721	no_clear_internal_association	FALSE	FALSE	predictor_layer_in_mofa_input	1	no_clear_internal_association	TRUE	0.996534653465345	TRUE	FALSE		TRUE	FALSE	other_strong_driver
ENSG00000141510.18	drop_cnv_view__seed_20260711	20260711	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	220	-476686.718559611		TP53	relative_cnv	Factor2	Factor2	reliable_hungarian_match	TRUE	0.998401309625071	0.748830506966578	FALSE	0.99660441426146	FALSE	94			Spearman rho	0.0401211319921007	0.701023800234893	TCGA_internal_descriptive_only	FALSE	0.0556176538726476	0.594427762542964	0.980624645788488	no_clear_internal_association	FALSE	FALSE	predictor_layer_in_mofa_input	1	no_clear_internal_association	TRUE	0.721374045801526	TRUE	FALSE		TRUE	FALSE	other_strong_driver
ENSG00000141510.18	drop_cnv_view__seed_20260711	20260711	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	220	-476686.718559611		TP53	relative_cnv	Factor3	Factor3	reliable_hungarian_match	TRUE	0.997993292483045	0.860105727625917	FALSE	0.99663331286349	TRUE	94			Spearman rho	0.107634390940987	0.301793537778554	TCGA_internal_descriptive_only	FALSE	0.0990094875909317	0.342404923094173	0.747065286750923	no_clear_internal_association	FALSE	FALSE	predictor_layer_in_mofa_input	0.803027277284978	no_clear_internal_association	TRUE	1.08711188755658	TRUE	FALSE		TRUE	FALSE	other_strong_driver
ENSG00000141510.18	drop_cnv_view__seed_20260711	20260711	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	220	-476686.718559611	TCGA_DRIVER_STATE_0059	TP53	relative_cnv	Factor4	Factor7	assigned_low_margin_unmatched	FALSE	0.594785506573292	-0.111079882153891	TRUE	0.740837336993823	FALSE	0			Spearman rho			TCGA_internal_descriptive_only	FALSE	0.208790276539727	0.0434323854449104	0.283940830828338	directional_exploratory_level_factor_qc	TRUE	FALSE	predictor_layer_in_mofa_input		factor_unmatched_or_unreliable				TRUE		TRUE	FALSE	other_strong_driver
ENSG00000141510.18	drop_cnv_view__seed_20260711	20260711	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	220	-476686.718559611		TP53	relative_cnv	Factor5	Factor4	reliable_hungarian_match	TRUE	0.999419669571916	0.853330733785131	FALSE	0.999335332153307	FALSE	94			Spearman rho	-0.144579168372083	0.164435247518364	TCGA_internal_descriptive_only	FALSE	-0.142409183572981	0.170929208596308	0.468953252052376	no_clear_internal_association	FALSE	FALSE	predictor_layer_in_mofa_input	0.544337371095273	no_clear_internal_association	TRUE	1.01523767459835	TRUE	FALSE		TRUE	FALSE	other_strong_driver
ENSG00000141510.18	drop_cnv_view__seed_20260711	20260711	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	220	-476686.718559611	TCGA_DRIVER_STATE_0062	TP53	relative_cnv	Factor6	Factor6	reliable_hungarian_match	TRUE	0.998243437089464	0.802891234826803	FALSE	0.999205288444171	FALSE	94			Spearman rho	0.203766289993979	0.048852856384569	TCGA_internal_descriptive_only	FALSE	0.206282214398735	0.0460723924581816	0.283940830828338	within_tcga_conditional	FALSE	FALSE	predictor_layer_in_mofa_input	0.3357535148037	within_tcga_conditional_without_bootstrap	TRUE	0.98780348362999	TRUE	TRUE	TRUE	TRUE	FALSE	other_strong_driver
ENSG00000141510.18	drop_cnv_view__seed_20260711	20260711	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	220	-476686.718559611		TP53	relative_cnv	Factor7	Factor8	reliable_hungarian_match	TRUE	0.995645980129931	0.91129040295228	FALSE	0.985406205974786	FALSE	94			Spearman rho	0.0586760744771796	0.57428068347442	TCGA_internal_descriptive_only	FALSE	0.0598790008332038	0.566444605820716	0.980624645788488	no_clear_internal_association	FALSE	FALSE	predictor_layer_in_mofa_input	1	no_clear_internal_association	TRUE	0.979910714285715	TRUE	FALSE		TRUE	FALSE	other_strong_driver
ENSG00000141510.18	drop_cnv_view__seed_20260711	20260711	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	220	-476686.718559611		TP53	relative_cnv	Factor8	Factor5	reliable_hungarian_match	TRUE	0.799998610829623	0.0941332221024402	FALSE	0.660744861467327	TRUE	94			Spearman rho	-0.14533394569351	0.162219873480705	TCGA_internal_descriptive_only	FALSE	0.0204025744698219	0.845248977843545	0.987903073982721	no_clear_internal_association	FALSE	FALSE	predictor_layer_in_mofa_input	0.544337371095273	no_clear_internal_association	FALSE	7.12331406551061	TRUE	FALSE		TRUE	FALSE	other_strong_driver
ENSG00000141579.7	drop_cnv_view__seed_20260711	20260711	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	220	-476686.718559611		ZNF750	mutation	Factor1	Factor1	reliable_hungarian_match	TRUE	0.996616587876539	0.823537801580823	FALSE	0.996561066358415	FALSE	94	11	83	rank-biserial correlation: event minus reference	-0.235487404162103	0.208185862615133	TCGA_internal_descriptive_only	FALSE	-0.233296823658269	0.212468204769333	0.566581879384889	no_clear_internal_association	FALSE	TRUE	predictor_feature_in_mofa_input	0.637404614308	no_clear_internal_association	TRUE	1.0093896713615	TRUE	FALSE		TRUE	FALSE	boundary_context_reverse
ENSG00000141579.7	drop_cnv_view__seed_20260711	20260711	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	220	-476686.718559611	TCGA_DRIVER_STATE_0015	ZNF750	mutation	Factor2	Factor2	reliable_hungarian_match	TRUE	0.998401309625071	0.748830506966578	FALSE	0.99660441426146	FALSE	94	11	83	rank-biserial correlation: event minus reference	0.461117196056955	0.0135079172754788	TCGA_internal_descriptive_only	FALSE	0.463307776560789	0.0130701533283653	0.129852383590817	within_tcga_conditional	FALSE	TRUE	predictor_feature_in_mofa_input	0.129852383590817	within_tcga_conditional_without_bootstrap	TRUE	0.995271867612292	TRUE	TRUE	TRUE	TRUE	FALSE	boundary_context_reverse
ENSG00000141579.7	drop_cnv_view__seed_20260711	20260711	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	220	-476686.718559611		ZNF750	mutation	Factor3	Factor3	reliable_hungarian_match	TRUE	0.997993292483045	0.860105727625917	FALSE	0.99663331286349	TRUE	94	11	83	rank-biserial correlation: event minus reference	-0.193866374589266	0.300629118302027	TCGA_internal_descriptive_only	FALSE	-0.198247535596933	0.289777487567523	0.613646444260636	no_clear_internal_association	FALSE	TRUE	predictor_feature_in_mofa_input	0.746389535094688	no_clear_internal_association	TRUE	0.977900552486189	TRUE	FALSE		TRUE	FALSE	boundary_context_reverse
ENSG00000141579.7	drop_cnv_view__seed_20260711	20260711	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	220	-476686.718559611		ZNF750	mutation	Factor4	Factor7	assigned_low_margin_unmatched	FALSE	0.594785506573292	-0.111079882153891	TRUE	0.740837336993823	FALSE	0	11	83	rank-biserial correlation: event minus reference			TCGA_internal_descriptive_only	FALSE	-0.24644030668127	0.18771088669198	0.563132660075939	no_clear_internal_association	TRUE	TRUE	predictor_feature_in_mofa_input		factor_unmatched_or_unreliable				FALSE		TRUE	FALSE	boundary_context_reverse
ENSG00000141579.7	drop_cnv_view__seed_20260711	20260711	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	220	-476686.718559611		ZNF750	mutation	Factor5	Factor4	reliable_hungarian_match	TRUE	0.999419669571916	0.853330733785131	FALSE	0.999335332153307	FALSE	94	11	83	rank-biserial correlation: event minus reference	-0.110624315443593	0.556454033367253	TCGA_internal_descriptive_only	FALSE	-0.117196056955093	0.53301933727453	0.741791106738512	no_clear_internal_association	FALSE	TRUE	predictor_feature_in_mofa_input	0.890326453387606	no_clear_internal_association	TRUE	0.94392523364486	TRUE	FALSE		TRUE	FALSE	boundary_context_reverse
ENSG00000141579.7	drop_cnv_view__seed_20260711	20260711	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	220	-476686.718559611		ZNF750	mutation	Factor6	Factor6	reliable_hungarian_match	TRUE	0.998243437089464	0.802891234826803	FALSE	0.999205288444171	FALSE	94	11	83	rank-biserial correlation: event minus reference	0.23329682365827	0.212468204769333	TCGA_internal_descriptive_only	FALSE	0.237677984665937	0.203966447372183	0.566581879384889	no_clear_internal_association	FALSE	TRUE	predictor_feature_in_mofa_input	0.637404614308	no_clear_internal_association	TRUE	0.981566820276496	TRUE	FALSE		TRUE	FALSE	boundary_context_reverse
ENSG00000141579.7	drop_cnv_view__seed_20260711	20260711	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	220	-476686.718559611		ZNF750	mutation	Factor7	Factor8	reliable_hungarian_match	TRUE	0.995645980129931	0.91129040295228	FALSE	0.985406205974786	FALSE	94	11	83	rank-biserial correlation: event minus reference	0.125958378970427	0.502569108465062	TCGA_internal_descriptive_only	FALSE	0.0777656078860898	0.680572799836173	0.830529518444143	no_clear_internal_association	FALSE	TRUE	predictor_feature_in_mofa_input	0.884157749715503	no_clear_internal_association	TRUE	1.61971830985915	TRUE	FALSE		TRUE	FALSE	boundary_context_reverse
ENSG00000141579.7	drop_cnv_view__seed_20260711	20260711	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	220	-476686.718559611		ZNF750	mutation	Factor8	Factor5	reliable_hungarian_match	TRUE	0.799998610829623	0.0941332221024402	FALSE	0.660744861467327	TRUE	94	11	83	rank-biserial correlation: event minus reference	0.255202628696605	0.172432112166977	TCGA_internal_descriptive_only	FALSE	0.0865279299014239	0.646427388500779	0.830529518444143	no_clear_internal_association	FALSE	TRUE	predictor_feature_in_mofa_input	0.620755603801119	no_clear_internal_association	TRUE	2.9493670886076	TRUE	FALSE		TRUE	FALSE	boundary_context_reverse
ENSG00000141579.7	drop_cnv_view__seed_20260711	20260711	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	220	-476686.718559611		ZNF750	relative_cnv	Factor1	Factor1	reliable_hungarian_match	TRUE	0.996616587876539	0.823537801580823	FALSE	0.996561066358415	FALSE	94			Spearman rho	0.042717871838175	0.682678862332719	TCGA_internal_descriptive_only	FALSE	0.0495340299598192	0.635417381266836	0.980624645788488	no_clear_internal_association	FALSE	FALSE	predictor_layer_in_mofa_input	1	no_clear_internal_association	TRUE	0.862394436164929	TRUE	FALSE		TRUE	FALSE	boundary_context_reverse
ENSG00000141579.7	drop_cnv_view__seed_20260711	20260711	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	220	-476686.718559611		ZNF750	relative_cnv	Factor2	Factor2	reliable_hungarian_match	TRUE	0.998401309625071	0.748830506966578	FALSE	0.99660441426146	FALSE	94			Spearman rho	0.168041674414111	0.105455788466944	TCGA_internal_descriptive_only	FALSE	0.167090201078238	0.107471644339869	0.393183423904204	no_clear_internal_association	FALSE	FALSE	predictor_layer_in_mofa_input	0.421823153867774	no_clear_internal_association	TRUE	1.00569436944676	TRUE	FALSE		TRUE	FALSE	boundary_context_reverse
ENSG00000141579.7	drop_cnv_view__seed_20260711	20260711	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	220	-476686.718559611		ZNF750	relative_cnv	Factor3	Factor3	reliable_hungarian_match	TRUE	0.997993292483045	0.860105727625917	FALSE	0.99663331286349	TRUE	94			Spearman rho	-0.00381409569983705	0.970896134370179	TCGA_internal_descriptive_only	FALSE	-0.00879292600048455	0.932967745734351	0.987903073982721	no_clear_internal_association	FALSE	FALSE	predictor_layer_in_mofa_input	1	no_clear_internal_association	TRUE	0.433768656716418	FALSE	FALSE		TRUE	FALSE	boundary_context_reverse
ENSG00000141579.7	drop_cnv_view__seed_20260711	20260711	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	220	-476686.718559611		ZNF750	relative_cnv	Factor4	Factor7	assigned_low_margin_unmatched	FALSE	0.594785506573292	-0.111079882153891	TRUE	0.740837336993823	FALSE	0			Spearman rho			TCGA_internal_descriptive_only	FALSE	0.14674015498943	0.158151669291247	0.468953252052376	no_clear_internal_association	TRUE	FALSE	predictor_layer_in_mofa_input		factor_unmatched_or_unreliable				FALSE		TRUE	FALSE	boundary_context_reverse
ENSG00000141579.7	drop_cnv_view__seed_20260711	20260711	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	220	-476686.718559611		ZNF750	relative_cnv	Factor5	Factor4	reliable_hungarian_match	TRUE	0.999419669571916	0.853330733785131	FALSE	0.999335332153307	FALSE	94			Spearman rho	0.0706304904759072	0.49874156434139	TCGA_internal_descriptive_only	FALSE	0.0780864323923628	0.45440603932631	0.85535254461423	no_clear_internal_association	FALSE	FALSE	predictor_layer_in_mofa_input	1	no_clear_internal_association	TRUE	0.904516806722689	TRUE	FALSE		TRUE	FALSE	boundary_context_reverse
ENSG00000141579.7	drop_cnv_view__seed_20260711	20260711	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	220	-476686.718559611		ZNF750	relative_cnv	Factor6	Factor6	reliable_hungarian_match	TRUE	0.998243437089464	0.802891234826803	FALSE	0.999205288444171	FALSE	94			Spearman rho	-0.0243363912718635	0.815895328037242	TCGA_internal_descriptive_only	FALSE	-0.0206371285608387	0.843492405350962	0.987903073982721	no_clear_internal_association	FALSE	FALSE	predictor_layer_in_mofa_input	1	no_clear_internal_association	TRUE	1.17925278219396	TRUE	FALSE		TRUE	FALSE	boundary_context_reverse
ENSG00000141579.7	drop_cnv_view__seed_20260711	20260711	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	220	-476686.718559611		ZNF750	relative_cnv	Factor7	Factor8	reliable_hungarian_match	TRUE	0.995645980129931	0.91129040295228	FALSE	0.985406205974786	FALSE	94			Spearman rho	0.105104994188628	0.31336233138512	TCGA_internal_descriptive_only	FALSE	0.121378469174599	0.243866463475236	0.585279512340566	no_clear_internal_association	FALSE	FALSE	predictor_layer_in_mofa_input	0.803027277284978	no_clear_internal_association	TRUE	0.865927828084878	TRUE	FALSE		TRUE	FALSE	boundary_context_reverse
ENSG00000141579.7	drop_cnv_view__seed_20260711	20260711	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	220	-476686.718559611		ZNF750	relative_cnv	Factor8	Factor5	reliable_hungarian_match	TRUE	0.799998610829623	0.0941332221024402	FALSE	0.660744861467327	TRUE	94			Spearman rho	-0.123059952225065	0.237346913915466	TCGA_internal_descriptive_only	FALSE	-0.0204156649395579	0.84515092346484	0.987903073982721	no_clear_internal_association	FALSE	FALSE	predictor_layer_in_mofa_input	0.714460461516312	no_clear_internal_association	TRUE	6.02772197669746	TRUE	FALSE		TRUE	FALSE	boundary_context_reverse
ENSG00000100393.14	drop_both_event_views__seed_20260711	20260711	4	drop_both_event_views	global_view_drop			FALSE	view_removed	view_removed	TRUE	TRUE	230	-473182.169390733	TCGA_DRIVER_STATE_0037	EP300	relative_cnv	Factor1	Factor1	reliable_hungarian_match	TRUE	0.997105913287103	0.860416436779059	FALSE	0.996821153776686	FALSE	94			Spearman rho	0.252290547332702	0.0141614520760554	TCGA_internal_descriptive_only	FALSE	0.253771203331802	0.0135859773963133	0.16303172875576	within_tcga_conditional	FALSE	FALSE	predictor_layer_in_mofa_input	0.169937424912664	within_tcga_conditional_without_bootstrap	TRUE	0.994165390006192	TRUE	TRUE	TRUE	TRUE	FALSE	other_strong_driver
ENSG00000100393.14	drop_both_event_views__seed_20260711	20260711	4	drop_both_event_views	global_view_drop			FALSE	view_removed	view_removed	TRUE	TRUE	230	-473182.169390733		EP300	relative_cnv	Factor2	Factor2	reliable_hungarian_match	TRUE	0.998148371137398	0.756087850193059	FALSE	0.996011992919842	FALSE	94			Spearman rho	0.0656286295913985	0.529704167162262	TCGA_internal_descriptive_only	FALSE	0.0610543124545138	0.558837489697789	0.980624645788488	no_clear_internal_association	FALSE	FALSE	predictor_layer_in_mofa_input	0.921150732428858	no_clear_internal_association	TRUE	1.07492209727679	TRUE	FALSE		TRUE	FALSE	other_strong_driver
ENSG00000100393.14	drop_both_event_views__seed_20260711	20260711	4	drop_both_event_views	global_view_drop			FALSE	view_removed	view_removed	TRUE	TRUE	230	-473182.169390733		EP300	relative_cnv	Factor3	Factor3	reliable_hungarian_match	TRUE	0.997116738410294	0.860121915023584	FALSE	0.995636311093451	TRUE	94			Spearman rho	0.10934520476036	0.294129323564423	TCGA_internal_descriptive_only	FALSE	0.130264640635914	0.21078709683804	0.53251477095926	no_clear_internal_association	FALSE	FALSE	predictor_layer_in_mofa_input	0.691696816952116	no_clear_internal_association	TRUE	0.839408178816359	TRUE	FALSE		TRUE	FALSE	other_strong_driver
ENSG00000100393.14	drop_both_event_views__seed_20260711	20260711	4	drop_both_event_views	global_view_drop			FALSE	view_removed	view_removed	TRUE	TRUE	230	-473182.169390733		EP300	relative_cnv	Factor4	Factor4	reliable_hungarian_match	TRUE	0.881283744038965	0.27710648144252	FALSE	0.927883538633818	FALSE	94			Spearman rho	-0.0324834419467383	0.755947479974655	TCGA_internal_descriptive_only	FALSE	0.00157164603256437	0.988005214111648	0.99639677378458	no_clear_internal_association	TRUE	FALSE	predictor_layer_in_mofa_input	0.962925123046034	no_clear_internal_association	FALSE	20.6684210526316	TRUE	FALSE		TRUE	FALSE	other_strong_driver
ENSG00000100393.14	drop_both_event_views__seed_20260711	20260711	4	drop_both_event_views	global_view_drop			FALSE	view_removed	view_removed	TRUE	TRUE	230	-473182.169390733		EP300	relative_cnv	Factor5	Factor5	reliable_hungarian_match	TRUE	0.999252549838101	0.853278050248111	FALSE	0.999306433551277	FALSE	94			Spearman rho	0.0285791423289995	0.784519980591831	TCGA_internal_descriptive_only	FALSE	0.0298281873338269	0.775346060929898	0.987903073982721	no_clear_internal_association	FALSE	FALSE	predictor_layer_in_mofa_input	0.962925123046034	no_clear_internal_association	TRUE	0.958125346644483	TRUE	FALSE		TRUE	FALSE	other_strong_driver
ENSG00000100393.14	drop_both_event_views__seed_20260711	20260711	4	drop_both_event_views	global_view_drop			FALSE	view_removed	view_removed	TRUE	TRUE	230	-473182.169390733		EP300	relative_cnv	Factor6	Factor6	reliable_hungarian_match	TRUE	0.997750228728005	0.801571057458171	FALSE	0.999234187046202	FALSE	94			Spearman rho	-0.193477898429898	0.0617014053487295	TCGA_internal_descriptive_only	FALSE	-0.191583651369597	0.0643432411233627	0.322735579071153	no_clear_internal_association	FALSE	FALSE	predictor_layer_in_mofa_input	0.293556238726231	no_clear_internal_association	TRUE	1.00988731056517	TRUE	FALSE		TRUE	FALSE	other_strong_driver
ENSG00000100393.14	drop_both_event_views__seed_20260711	20260711	4	drop_both_event_views	global_view_drop			FALSE	view_removed	view_removed	TRUE	TRUE	230	-473182.169390733	TCGA_DRIVER_STATE_0038	EP300	relative_cnv	Factor7	Factor8	reliable_hungarian_match	TRUE	0.995347852193533	0.907354725828851	FALSE	0.981692735613915	TRUE	94			Spearman rho	-0.221031334927119	0.0322853609596654	TCGA_internal_descriptive_only	FALSE	-0.208400263918035	0.0438344652131573	0.283940830828338	within_tcga_conditional	FALSE	FALSE	predictor_layer_in_mofa_input	0.258282887677323	within_tcga_conditional_without_bootstrap	TRUE	1.0606096689688	TRUE	TRUE	TRUE	TRUE	FALSE	other_strong_driver
