edge_id	axis_candidate_id	source_node	source_layer	target_node	target_layer	edge_class	source_effect_measure	source_effect	target_effect_measure	target_effect	association_effect_measure	association_effect	p_value	q_value	n_complete	sample_design	evidence_source	independence_group	same_patient_evidence	independent_from_tcga_discovery	eligible_as_exact_driver_replication	representation_overlap	original_state_edge_id	meets_T3_T4_retention_criteria	baseline_reliable_match_rate	drop_both_reliable_match_rate	drop_both_direction_retention_rate	drop_both_magnitude_retention_rate	drop_both_low_margin_count	discordance_code	evidence_tier	layer_availability
ESCC_AXIS_00194	STATE:Factor1	Factor1	multiomics_state	TGFb	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.00576843548815031	partial R2	0.00815151185375536	standardized factor beta after ECMS adjustment	0.0900541523853454	0.441098359885423	0.695817131086864	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00210	STATE:Factor1	Factor1	multiomics_state	WNT	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.00151813770272957	partial R2	0.00190311310642708	standardized factor beta after ECMS adjustment	-0.0461987586043008	0.710166609342358	0.894762718066069	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00218	STATE:Factor1	Factor1	multiomics_state	p53	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.000915675128943083	partial R2	0.00108040499943398	standardized factor beta after ECMS adjustment	-0.0358794214923549	0.779513650815223	0.919005567276895	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00231	STATE:Factor1	Factor1	multiomics_state	MAPK	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	6.87476348279481e-06	partial R2	8.57589068520784e-06	standardized factor beta after ECMS adjustment	-0.00310887745589775	0.980106565178999	0.995004389064432	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00158	STATE:Factor2	Factor2	multiomics_state	Hypoxia	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.0488951664614608	partial R2	0.0596703151003069	standardized factor beta after ECMS adjustment	-0.229528279736391	0.0346811059688142	0.110979539100206	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00161	STATE:Factor2	Factor2	multiomics_state	PI3K	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.0411872194072022	partial R2	0.0454851275882033	standardized factor beta after ECMS adjustment	0.21066116126093	0.0661847674320222	0.195070893483855	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00163	STATE:Factor2	Factor2	multiomics_state	Trail	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.0286710192866111	partial R2	0.0428240272488223	standardized factor beta after ECMS adjustment	-0.175761926303499	0.0748493687008551	0.209578232362394	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00166	STATE:Factor2	Factor2	multiomics_state	Androgen	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.0384556860262323	partial R2	0.0395898283044001	standardized factor beta after ECMS adjustment	-0.203555817568929	0.087014176298716	0.226641575475726	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00173	STATE:Factor2	Factor2	multiomics_state	Estrogen	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.0254458661055536	partial R2	0.0268566105620717	standardized factor beta after ECMS adjustment	-0.165581516593611	0.160044438786176	0.358499542881034	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00178	STATE:Factor2	Factor2	multiomics_state	MAPK	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.0168660765481042	partial R2	0.0210395061774675	standardized factor beta after ECMS adjustment	0.134806325428578	0.214365708720333	0.436526534121405	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00188	STATE:Factor2	Factor2	multiomics_state	p53	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.0111335883949024	partial R2	0.0131365199111358	standardized factor beta after ECMS adjustment	-0.109526905613058	0.32750486580229	0.564316076459331	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00191	STATE:Factor2	Factor2	multiomics_state	VEGF	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.00644011440692999	partial R2	0.00908414710168619	standardized factor beta after ECMS adjustment	0.0833009642347615	0.415985250273478	0.676901683561333	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00192	STATE:Factor2	Factor2	multiomics_state	EGFR	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.0061817800195379	partial R2	0.00887804795624417	standardized factor beta after ECMS adjustment	0.0816131255670949	0.421348347807853	0.676901683561333	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00222	STATE:Factor2	Factor2	multiomics_state	WNT	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.000441428433985064	partial R2	0.000553367613989233	standardized factor beta after ECMS adjustment	-0.0218088813301418	0.841224229772909	0.944055216889168	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00120	STATE:Factor2	ECMS1-4 locked expression benchmark	external_expression_classifier_state	Factor2	multiomics_state	TCGA_ECMS_factor_explanatory					eta_squared categorical separation	0.0719026652521706	0.0848259589038401	0.135721534246144	78	TCGA-ESCC official repository-anchor 78 patients; ECMS and MOFA share TCGA RNA representation	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_RNA_derived_and_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00164	STATE:Factor3	Factor3	multiomics_state	JAK-STAT	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.0381334618252024	partial R2	0.0420329555511276	standardized factor beta after ECMS adjustment	0.235745946411552	0.0776488603682496	0.21211396003034	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00170	STATE:Factor3	Factor3	multiomics_state	WNT	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.0233542909744743	partial R2	0.0292765650737225	standardized factor beta after ECMS adjustment	0.184490692390422	0.142168489585999	0.334456660901594	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00171	STATE:Factor3	Factor3	multiomics_state	Estrogen	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.0275790783267616	partial R2	0.0291080902182793	standardized factor beta after ECMS adjustment	0.200484587574323	0.143338568957826	0.334456660901594	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00199	STATE:Factor3	Factor3	multiomics_state	p53	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.00477080214443634	partial R2	0.00562906900628485	standardized factor beta after ECMS adjustment	-0.0833847863308536	0.522339482899216	0.769763448483055	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00160	STATE:Factor5	Factor5	multiomics_state	p53	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.0399051160941927	partial R2	0.0470840427662627	standardized factor beta after ECMS adjustment	-0.216782672022877	0.0614893453305565	0.186129910189793	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00165	STATE:Factor5	Factor5	multiomics_state	TNFa	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.0357982404889051	partial R2	0.0414963478019636	standardized factor beta after ECMS adjustment	0.205324661887354	0.0796104728192798	0.212294594184746	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00172	STATE:Factor5	Factor5	multiomics_state	NFkB	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.0239370637621688	partial R2	0.0270695568973944	standardized factor beta after ECMS adjustment	0.167898073907582	0.158375027258418	0.358499542881034	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00174	STATE:Factor5	Factor5	multiomics_state	Estrogen	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.024737872333983	partial R2	0.0261093649024205	standardized factor beta after ECMS adjustment	-0.170683463775959	0.166060299561913	0.364681442175183	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00196	STATE:Factor5	Factor5	multiomics_state	JAK-STAT	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.00623762107243357	partial R2	0.00687547462866586	standardized factor beta after ECMS adjustment	-0.085707686008864	0.4794090512061	0.730089135955855	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00226	STATE:Factor5	Factor5	multiomics_state	WNT	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.000302961798753026	partial R2	0.000379788058037786	standardized factor beta after ECMS adjustment	0.0188887931639745	0.868193636960574	0.944055216889168	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00232	STATE:Factor5	Factor5	multiomics_state	Hypoxia	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	3.78280861951241e-06	partial R2	4.61643550121413e-06	standardized factor beta after ECMS adjustment	-0.00211065601948953	0.985403662717919	0.995004389064432	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00159	STATE:Factor6	Factor6	multiomics_state	Hypoxia	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.0475773330732235	partial R2	0.0580620675123207	standardized factor beta after ECMS adjustment	-0.273325343455719	0.0372946680609104	0.116027856189499	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00179	STATE:Factor6	Factor6	multiomics_state	MAPK	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.016148056035877	partial R2	0.0201438149383422	standardized factor beta after ECMS adjustment	0.159235530577406	0.224497388718683	0.448994777437366	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00197	STATE:Factor6	Factor6	multiomics_state	TGFb	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.00480020433192607	partial R2	0.00678328163546649	standardized factor beta after ECMS adjustment	0.0868179881583607	0.482380321970833	0.730089135955855	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00205	STATE:Factor6	Factor6	multiomics_state	PI3K	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.00256386313221964	partial R2	0.00283140360932713	standardized factor beta after ECMS adjustment	-0.0634493641285639	0.650259477923064	0.888159286919307	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00209	STATE:Factor6	Factor6	multiomics_state	NFkB	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.00186376402160694	partial R2	0.00210766310887057	standardized factor beta after ECMS adjustment	0.0540972660341907	0.695712504841406	0.894762718066069	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00213	STATE:Factor6	Factor6	multiomics_state	EGFR	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.00118690214638223	partial R2	0.00170458575711956	standardized factor beta after ECMS adjustment	-0.0431705232940423	0.725065299232968	0.902303483489915	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00221	STATE:Factor6	Factor6	multiomics_state	TNFa	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.000680286566574317	partial R2	0.000788569705830113	standardized factor beta after ECMS adjustment	0.032683292672458	0.810985185577897	0.926840212089025	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00228	STATE:Factor6	Factor6	multiomics_state	VEGF	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.000135204753782092	partial R2	0.000190713983416528	standardized factor beta after ECMS adjustment	-0.0145705463315638	0.906389143852371	0.965888246644556	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00229	STATE:Factor6	Factor6	multiomics_state	Trail	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.000107327902115872	partial R2	0.00016030867123428	standardized factor beta after ECMS adjustment	0.0129818377124872	0.914144233431455	0.965888246644556	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00235	STATE:Factor6	Factor6	multiomics_state	JAK-STAT	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	4.90535701377914e-07	partial R2	5.40697443803337e-07	standardized factor beta after ECMS adjustment	-0.00087763748849766	0.995004389064432	0.995004389064432	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00180	STATE:Factor7	Factor7	multiomics_state	TNFa	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.0168503776758324	partial R2	0.0195325000078564	standardized factor beta after ECMS adjustment	-0.131870989296696	0.231736812898538	0.455342509555023	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00185	STATE:Factor7	Factor7	multiomics_state	MAPK	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.0133197153326657	partial R2	0.0166156149134297	standardized factor beta after ECMS adjustment	-0.117244348098219	0.270384998721123	0.488437417044609	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00187	STATE:Factor7	Factor7	multiomics_state	NFkB	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.0119600739118633	partial R2	0.0135252136381865	standardized factor beta after ECMS adjustment	-0.11109931375377	0.320402963889364	0.560705186806388	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00190	STATE:Factor7	Factor7	multiomics_state	Estrogen	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.0088398753060988	partial R2	0.00932996690025636	standardized factor beta after ECMS adjustment	-0.0955141057752921	0.409718403384741	0.676901683561333	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00202	STATE:Factor7	Factor7	multiomics_state	Androgen	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.00388865012252254	partial R2	0.00400333491857447	standardized factor beta after ECMS adjustment	0.0633496003523631	0.58968792809902	0.836013265153041	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00206	STATE:Factor7	Factor7	multiomics_state	PI3K	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.00238707576911466	partial R2	0.00263616839115637	standardized factor beta after ECMS adjustment	-0.0496338023301515	0.661771019461533	0.89299221903243	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00208	STATE:Factor7	Factor7	multiomics_state	WNT	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.00169261390667697	partial R2	0.00212183368091444	standardized factor beta after ECMS adjustment	0.041794910250371	0.694741538046406	0.894762718066069	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
