model_id	reference_factor	candidate_factor	raw_shared_loading_correlation	absolute_shared_loading_correlation	patient_score_correlation_diagnostic_raw	patient_score_correlation_diagnostic_aligned	absolute_patient_score_correlation_diagnostic	sign_multiplier	sign_flipped	reference_margin	candidate_margin	minimum_match_margin	low_margin_flag	match_reliable	matching_status	loading_alignment_is_event_blind	loading_alignment_views	loading_standardization	reference_factor_count	candidate_factor_count	loading_alignment_method	patient_score_diagnostic_method	minimum_absolute_correlation	minimum_margin_required	high_confidence_override	override_margin_requirement	seed	scenario_order	scenario_id	scenario_class	target_gene_id	target_gene_name	scenario_no_op	expected_model_action	mutation_action	cnv_action	model_completed	model_converged	training_iteration_count	final_elbo	counts_toward_sensitivity
drop_cnv_view__seed_20260713	Factor6	Factor6	0.998031950839543	0.998031950839543	0.999277534949247	0.999277534949247	0.999277534949247	1	FALSE	0.806189780090009	0.843248323961581	0.806189780090009	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	3	drop_cnv_view	global_view_drop			FALSE	fit_new_mofa_model	retained	view_removed	TRUE	TRUE	265	-476704.072458997	TRUE
drop_cnv_view__seed_20260713	Factor7	Factor7	-0.996058477813957	0.996058477813957	-0.983585594046888	0.983585594046888	0.983585594046888	-1	TRUE	0.928945756754757	0.906249635427407	0.906249635427407	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	3	drop_cnv_view	global_view_drop			FALSE	fit_new_mofa_model	retained	view_removed	TRUE	TRUE	265	-476704.072458997	TRUE
drop_cnv_view__seed_20260713	Factor8	Factor8	-0.920508505678614	0.920508505678614	-0.908434779467543	0.908434779467543	0.908434779467543	-1	TRUE	0.389308283853843	0.724677467139976	0.389308283853843	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	3	drop_cnv_view	global_view_drop			FALSE	fit_new_mofa_model	retained	view_removed	TRUE	TRUE	265	-476704.072458997	TRUE
drop_both_event_views__seed_20260713	Factor1	Factor1	0.998297050769415	0.998297050769415	0.997977097857891	0.997977097857891	0.997977097857891	1	FALSE	0.878619082298837	0.867168521888843	0.867168521888843	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	4	drop_both_event_views	global_view_drop			FALSE	fit_new_mofa_model	view_removed	view_removed	TRUE	TRUE	280	-473160.430351832	TRUE
drop_both_event_views__seed_20260713	Factor2	Factor2	0.998123108885465	0.998123108885465	0.996199833833038	0.996199833833038	0.996199833833038	1	FALSE	0.775067606508068	0.742448135812384	0.742448135812384	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	4	drop_both_event_views	global_view_drop			FALSE	fit_new_mofa_model	view_removed	view_removed	TRUE	TRUE	280	-473160.430351832	TRUE
drop_both_event_views__seed_20260713	Factor3	Factor3	-0.997800874953059	0.997800874953059	-0.996459921251309	0.996459921251309	0.996459921251309	-1	TRUE	0.87109475772034	0.861719352132983	0.861719352132983	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	4	drop_both_event_views	global_view_drop			FALSE	fit_new_mofa_model	view_removed	view_removed	TRUE	TRUE	280	-473160.430351832	TRUE
drop_both_event_views__seed_20260713	Factor4	Factor4	0.939114796357305	0.939114796357305	0.967893653144529	0.967893653144529	0.967893653144529	1	FALSE	0.683439823284225	0.448222565229708	0.448222565229708	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	4	drop_both_event_views	global_view_drop			FALSE	fit_new_mofa_model	view_removed	view_removed	TRUE	TRUE	280	-473160.430351832	TRUE
drop_both_event_views__seed_20260713	Factor5	Factor5	0.999396013071762	0.999396013071762	0.999580970270563	0.999580970270563	0.999580970270563	1	FALSE	0.851513202013561	0.859161290655633	0.851513202013561	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	4	drop_both_event_views	global_view_drop			FALSE	fit_new_mofa_model	view_removed	view_removed	TRUE	TRUE	280	-473160.430351832	TRUE
drop_both_event_views__seed_20260713	Factor6	Factor6	0.998106499268804	0.998106499268804	0.999277534949247	0.999277534949247	0.999277534949247	1	FALSE	0.809079014263084	0.842509811120337	0.809079014263084	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	4	drop_both_event_views	global_view_drop			FALSE	fit_new_mofa_model	view_removed	view_removed	TRUE	TRUE	280	-473160.430351832	TRUE
drop_both_event_views__seed_20260713	Factor7	Factor7	-0.996192656003433	0.996192656003433	-0.983773434960084	0.983773434960084	0.983773434960084	-1	TRUE	0.929157479647959	0.905510945866944	0.905510945866944	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	4	drop_both_event_views	global_view_drop			FALSE	fit_new_mofa_model	view_removed	view_removed	TRUE	TRUE	280	-473160.430351832	TRUE
drop_both_event_views__seed_20260713	Factor8	Factor8	-0.940096404281302	0.940096404281302	-0.932420619152548	0.932420619152548	0.932420619152548	-1	TRUE	0.449204173153705	0.79514266031868	0.449204173153705	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	4	drop_both_event_views	global_view_drop			FALSE	fit_new_mofa_model	view_removed	view_removed	TRUE	TRUE	280	-473160.430351832	TRUE
drop_gene_event_features_PIK3CA__seed_20260713	Factor1	Factor1	0.999832814686329	0.999832814686329	0.999826608387819	0.999826608387819	0.999826608387819	1	FALSE	0.881797256452139	0.879055446896156	0.879055446896156	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	5	drop_gene_event_features_PIK3CA	gene_event_feature_drop	ENSG00000121879.6	PIK3CA	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	290	-554037.453974558	TRUE
drop_gene_event_features_PIK3CA__seed_20260713	Factor2	Factor2	0.999929006513594	0.999929006513594	0.999739912581729	0.999739912581729	0.999739912581729	1	FALSE	0.743475770975524	0.746301201689332	0.743475770975524	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	5	drop_gene_event_features_PIK3CA	gene_event_feature_drop	ENSG00000121879.6	PIK3CA	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	290	-554037.453974558	TRUE
drop_gene_event_features_PIK3CA__seed_20260713	Factor3	Factor3	0.999958304159551	0.999958304159551	0.999624318173608	0.999624318173608	0.999624318173608	1	FALSE	0.868934629166107	0.865220184439543	0.865220184439543	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	5	drop_gene_event_features_PIK3CA	gene_event_feature_drop	ENSG00000121879.6	PIK3CA	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	290	-554037.453974558	TRUE
drop_gene_event_features_PIK3CA__seed_20260713	Factor4	Factor4	0.998205981454474	0.998205981454474	0.998540620597479	0.998540620597479	0.998540620597479	1	FALSE	0.744578176630212	0.741752745916405	0.741752745916405	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	5	drop_gene_event_features_PIK3CA	gene_event_feature_drop	ENSG00000121879.6	PIK3CA	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	290	-554037.453974558	TRUE
drop_gene_event_features_PIK3CA__seed_20260713	Factor5	Factor5	0.999971311914848	0.999971311914848	0.999927753494925	0.999927753494925	0.999927753494925	1	FALSE	0.85346564303705	0.854089009900659	0.85346564303705	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	5	drop_gene_event_features_PIK3CA	gene_event_feature_drop	ENSG00000121879.6	PIK3CA	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	290	-554037.453974558	TRUE
drop_gene_event_features_PIK3CA__seed_20260713	Factor6	Factor6	0.99998560773141	0.99998560773141	0.999927753494925	0.999927753494925	0.999927753494925	1	FALSE	0.84487507307186	0.838843475110546	0.838843475110546	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	5	drop_gene_event_features_PIK3CA	gene_event_feature_drop	ENSG00000121879.6	PIK3CA	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	290	-554037.453974558	TRUE
drop_gene_event_features_PIK3CA__seed_20260713	Factor7	Factor7	-0.999819078256424	0.999819078256424	-0.999306433551277	0.999306433551277	0.999306433551277	-1	TRUE	0.92310932994486	0.919478905687667	0.919478905687667	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	5	drop_gene_event_features_PIK3CA	gene_event_feature_drop	ENSG00000121879.6	PIK3CA	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	290	-554037.453974558	TRUE
drop_gene_event_features_PIK3CA__seed_20260713	Factor8	Factor8	0.99799342907814	0.99799342907814	0.997543618827439	0.997543618827439	0.997543618827439	1	FALSE	0.861298295376765	0.772458570538382	0.772458570538382	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	5	drop_gene_event_features_PIK3CA	gene_event_feature_drop	ENSG00000121879.6	PIK3CA	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	290	-554037.453974558	TRUE
drop_gene_event_features_NFE2L2__seed_20260713	Factor1	Factor1	0.999811248644167	0.999811248644167	0.999754361882744	0.999754361882744	0.999754361882744	1	FALSE	0.881819655420803	0.878942787939218	0.878942787939218	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	6	drop_gene_event_features_NFE2L2	gene_event_feature_drop	ENSG00000116044.16	NFE2L2	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	290	-554037.65964279	TRUE
drop_gene_event_features_NFE2L2__seed_20260713	Factor2	Factor2	0.99992876574326	0.99992876574326	0.999739912581729	0.999739912581729	0.999739912581729	1	FALSE	0.743417984730427	0.746339560257757	0.743417984730427	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	6	drop_gene_event_features_NFE2L2	gene_event_feature_drop	ENSG00000116044.16	NFE2L2	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	290	-554037.65964279	TRUE
drop_gene_event_features_NFE2L2__seed_20260713	Factor3	Factor3	0.999952637300776	0.999952637300776	0.999595419571578	0.999595419571578	0.999595419571578	1	FALSE	0.868991088954722	0.865215612553052	0.865215612553052	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	6	drop_gene_event_features_NFE2L2	gene_event_feature_drop	ENSG00000116044.16	NFE2L2	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	290	-554037.65964279	TRUE
drop_gene_event_features_NFE2L2__seed_20260713	Factor4	Factor4	0.998225094886211	0.998225094886211	0.998497272694433	0.998497272694433	0.998497272694433	1	FALSE	0.744635889400708	0.741714313873378	0.741714313873378	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	6	drop_gene_event_features_NFE2L2	gene_event_feature_drop	ENSG00000116044.16	NFE2L2	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	290	-554037.65964279	TRUE
drop_gene_event_features_NFE2L2__seed_20260713	Factor5	Factor5	0.999970642020666	0.999970642020666	0.999927753494925	0.999927753494925	0.999927753494925	1	FALSE	0.853469282458144	0.854094391135166	0.853469282458144	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	6	drop_gene_event_features_NFE2L2	gene_event_feature_drop	ENSG00000116044.16	NFE2L2	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	290	-554037.65964279	TRUE
drop_gene_event_features_NFE2L2__seed_20260713	Factor6	Factor6	0.999984602821423	0.999984602821423	0.999927753494925	0.999927753494925	0.999927753494925	1	FALSE	0.844805323122329	0.838827664325754	0.838827664325754	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	6	drop_gene_event_features_NFE2L2	gene_event_feature_drop	ENSG00000116044.16	NFE2L2	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	290	-554037.65964279	TRUE
drop_gene_event_features_NFE2L2__seed_20260713	Factor7	Factor7	-0.999810492317191	0.999810492317191	-0.999306433551277	0.999306433551277	0.999306433551277	-1	TRUE	0.923123894365159	0.919393614528352	0.919393614528352	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	6	drop_gene_event_features_NFE2L2	gene_event_feature_drop	ENSG00000116044.16	NFE2L2	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	290	-554037.65964279	TRUE
drop_gene_event_features_NFE2L2__seed_20260713	Factor8	Factor8	0.99793113623279	0.99793113623279	0.997543618827439	0.997543618827439	0.997543618827439	1	FALSE	0.861225142786234	0.772376595319432	0.772376595319432	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	6	drop_gene_event_features_NFE2L2	gene_event_feature_drop	ENSG00000116044.16	NFE2L2	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	290	-554037.65964279	TRUE
drop_gene_event_features_GNAS__seed_20260713	Factor1	Factor1	0.999831609903007	0.999831609903007	0.999783260484774	0.999783260484774	0.999783260484774	1	FALSE	0.881798579049495	0.879049292613326	0.879049292613326	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	7	drop_gene_event_features_GNAS	gene_event_feature_drop	ENSG00000087460.27	GNAS	TRUE	reuse_seed_matched_baseline_no_op	no_op_gene_feature_not_in_reference_model	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	290	-554102.797822681	FALSE
drop_gene_event_features_GNAS__seed_20260713	Factor2	Factor2	0.999928793988097	0.999928793988097	0.999739912581729	0.999739912581729	0.999739912581729	1	FALSE	0.74347665397015	0.7463026714051	0.74347665397015	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	7	drop_gene_event_features_GNAS	gene_event_feature_drop	ENSG00000087460.27	GNAS	TRUE	reuse_seed_matched_baseline_no_op	no_op_gene_feature_not_in_reference_model	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	290	-554102.797822681	FALSE
drop_gene_event_features_GNAS__seed_20260713	Factor3	Factor3	0.999958010079992	0.999958010079992	0.999624318173608	0.999624318173608	0.999624318173608	1	FALSE	0.868937080444954	0.865220573395979	0.865220573395979	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	7	drop_gene_event_features_GNAS	gene_event_feature_drop	ENSG00000087460.27	GNAS	TRUE	reuse_seed_matched_baseline_no_op	no_op_gene_feature_not_in_reference_model	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	290	-554102.797822681	FALSE
drop_gene_event_features_GNAS__seed_20260713	Factor4	Factor4	0.998204408578741	0.998204408578741	0.998540620597479	0.998540620597479	0.998540620597479	1	FALSE	0.744578285995744	0.741752268560795	0.741752268560795	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	7	drop_gene_event_features_GNAS	gene_event_feature_drop	ENSG00000087460.27	GNAS	TRUE	reuse_seed_matched_baseline_no_op	no_op_gene_feature_not_in_reference_model	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	290	-554102.797822681	FALSE
drop_gene_event_features_GNAS__seed_20260713	Factor5	Factor5	0.99997128435452	0.99997128435452	0.999927753494925	0.999927753494925	0.999927753494925	1	FALSE	0.853464922510603	0.854089634406839	0.853464922510603	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	7	drop_gene_event_features_GNAS	gene_event_feature_drop	ENSG00000087460.27	GNAS	TRUE	reuse_seed_matched_baseline_no_op	no_op_gene_feature_not_in_reference_model	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	290	-554102.797822681	FALSE
drop_gene_event_features_GNAS__seed_20260713	Factor6	Factor6	0.999985511186886	0.999985511186886	0.999927753494925	0.999927753494925	0.999927753494925	1	FALSE	0.84487684749914	0.838842691472558	0.838842691472558	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	7	drop_gene_event_features_GNAS	gene_event_feature_drop	ENSG00000087460.27	GNAS	TRUE	reuse_seed_matched_baseline_no_op	no_op_gene_feature_not_in_reference_model	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	290	-554102.797822681	FALSE
drop_gene_event_features_GNAS__seed_20260713	Factor7	Factor7	-0.999817313011878	0.999817313011878	-0.999306433551277	0.999306433551277	0.999306433551277	-1	TRUE	0.923112513197396	0.919462521026282	0.919462521026282	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	7	drop_gene_event_features_GNAS	gene_event_feature_drop	ENSG00000087460.27	GNAS	TRUE	reuse_seed_matched_baseline_no_op	no_op_gene_feature_not_in_reference_model	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	290	-554102.797822681	FALSE
drop_gene_event_features_GNAS__seed_20260713	Factor8	Factor8	0.99798752661386	0.99798752661386	0.997558068128454	0.997558068128454	0.997558068128454	1	FALSE	0.861294206358191	0.772423645072942	0.772423645072942	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	7	drop_gene_event_features_GNAS	gene_event_feature_drop	ENSG00000087460.27	GNAS	TRUE	reuse_seed_matched_baseline_no_op	no_op_gene_feature_not_in_reference_model	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	290	-554102.797822681	FALSE
drop_gene_event_features_ZNF750__seed_20260713	Factor1	Factor1	0.999830454629489	0.999830454629489	0.999783260484774	0.999783260484774	0.999783260484774	1	FALSE	0.881797386639311	0.879044070478358	0.879044070478358	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	8	drop_gene_event_features_ZNF750	gene_event_feature_drop	ENSG00000141579.7	ZNF750	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	290	-554037.528581987	TRUE
drop_gene_event_features_ZNF750__seed_20260713	Factor2	Factor2	0.999928921534643	0.999928921534643	0.999739912581729	0.999739912581729	0.999739912581729	1	FALSE	0.743472367526457	0.74630356435059	0.743472367526457	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	8	drop_gene_event_features_ZNF750	gene_event_feature_drop	ENSG00000141579.7	ZNF750	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	290	-554037.528581987	TRUE
drop_gene_event_features_ZNF750__seed_20260713	Factor3	Factor3	0.999957749726813	0.999957749726813	0.999624318173608	0.999624318173608	0.999624318173608	1	FALSE	0.868934085460221	0.865228955839737	0.865228955839737	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	8	drop_gene_event_features_ZNF750	gene_event_feature_drop	ENSG00000141579.7	ZNF750	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	290	-554037.528581987	TRUE
drop_gene_event_features_ZNF750__seed_20260713	Factor4	Factor4	0.998209704620473	0.998209704620473	0.998540620597479	0.998540620597479	0.998540620597479	1	FALSE	0.74458434743642	0.741753150612286	0.741753150612286	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	8	drop_gene_event_features_ZNF750	gene_event_feature_drop	ENSG00000141579.7	ZNF750	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	290	-554037.528581987	TRUE
drop_gene_event_features_ZNF750__seed_20260713	Factor5	Factor5	0.999971431303221	0.999971431303221	0.999927753494925	0.999927753494925	0.999927753494925	1	FALSE	0.853467808151063	0.854089364489091	0.853467808151063	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	8	drop_gene_event_features_ZNF750	gene_event_feature_drop	ENSG00000141579.7	ZNF750	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	290	-554037.528581987	TRUE
drop_gene_event_features_ZNF750__seed_20260713	Factor6	Factor6	0.999985458916038	0.999985458916038	0.999927753494925	0.999927753494925	0.999927753494925	1	FALSE	0.844865676966396	0.838841683441234	0.838841683441234	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	8	drop_gene_event_features_ZNF750	gene_event_feature_drop	ENSG00000141579.7	ZNF750	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	290	-554037.528581987	TRUE
drop_gene_event_features_ZNF750__seed_20260713	Factor7	Factor7	-0.99981653796971	0.99981653796971	-0.999306433551277	0.999306433551277	0.999306433551277	-1	TRUE	0.923113772008161	0.919455617851983	0.919455617851983	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	8	drop_gene_event_features_ZNF750	gene_event_feature_drop	ENSG00000141579.7	ZNF750	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	290	-554037.528581987	TRUE
drop_gene_event_features_ZNF750__seed_20260713	Factor8	Factor8	0.997987096837547	0.997987096837547	0.997558068128454	0.997558068128454	0.997558068128454	1	FALSE	0.861290927782942	0.772477213861056	0.772477213861056	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260713	8	drop_gene_event_features_ZNF750	gene_event_feature_drop	ENSG00000141579.7	ZNF750	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	290	-554037.528581987	TRUE
