candidate_id	gene_id	gene_name	gene_type	decision	primary_candidate_route	mutated_patients	mutation_frequency_96	high_confidence_mutation_pattern	recurrent_mutation	amplification_frequency	homozygous_deletion_frequency	recurrent_cnv_class	spearman_rho_relative_cnv	p_relative_cnv	q_relative_cnv	dosage_evidence	discordance_code	strong_dosage	conditional_dosage	precise_reverse_dosage	multi_event_convergence	source_evidence_unit_count	mutation_event_unit	cnv_expression_event_unit	distinct_event_unit_count	evidence_unit_count	state_edge_count	raw_state_supported_edges	state_supported_edges	state_conditional_edges	state_exploratory_edges	supported_factor_targets	leakage_not_retained_factor_targets	conditional_factor_targets	conditional_pathway_targets	strongest_state_edge	strongest_state_effect	strongest_state_q	strongest_state_raw_status	strongest_state_meets_retention_criteria	cao_profile_status	cao_cross_layer_class	cao_statistical_support	cao_available_layer_count	cao_fdr_supported_layer_count	cao_promoter_delta_beta	cao_rna_log_fc	cao_rna_effect_class	cao_protein_status	cao_protein_log2_tumor_vs_normal	cao_promoter_rna_relationship	cao_rna_protein_relationship	exact_driver_event_independent_validation_count	independent_orthogonal_calibration_count	quality_score_20	within_layer_score_20	cross_omics_score_25	validation_score_20	robustness_score_15	auxiliary_score_100	high_priority_validation_rule	integrated_tier	integrated_decision	cross_cohort_patient_link_created	exact_independent_validation_present
GENE:MED10	ENSG00000133398.4	MED10	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	1	0.0104166666666667	FALSE	FALSE	0.229166666666667	0	recurrent_amplification	0.564572305614226	2.53816878391482e-09	2.5385691259943e-08	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MED12L	ENSG00000144893.12	MED12L	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	2	0.0208333333333333	FALSE	FALSE	0.4375	0	recurrent_amplification	0.599676824291331	1.35025149550424e-10	1.9392853302361e-09	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MED14	ENSG00000180182.11	MED14	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	1	0.0104166666666667	FALSE	FALSE	0	0.479166666666667	recurrent_homozygous_deletion	0.535925963124125	2.18400659848237e-08	1.67864070799718e-07	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MED21	ENSG00000152944.9	MED21	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.125	0	recurrent_amplification	0.563486734787768	2.76423201049869e-09	2.72597125638759e-08	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MED30	ENSG00000164758.7	MED30	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.270833333333333	0	recurrent_amplification	0.503457118078532	1.98939515898688e-07	1.1795002059968e-06	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MELTF	ENSG00000163975.12	MELTF	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.510416666666667	0	recurrent_amplification	0.621287009853896	1.84566399975333e-11	3.32010082905981e-10	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MEPCE	ENSG00000146834.14	MEPCE	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.145833333333333	0	recurrent_amplification	0.572074704795295	1.39555071411269e-09	1.5152717599638e-08	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MFN1	ENSG00000171109.19	MFN1	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	1	0.0104166666666667	FALSE	FALSE	0.510416666666667	0	recurrent_amplification	0.644415341550644	1.83878929959412e-12	4.62689005901839e-11	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MFSD1	ENSG00000118855.21	MFSD1	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.447916666666667	0	recurrent_amplification	0.56212414324916	3.07535682460317e-09	2.993221431283e-08	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MFSD3	ENSG00000167700.9	MFSD3	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.270833333333333	0	recurrent_amplification	0.308551427323481	0.0023488095481417	0.0050702302450269	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MIA3	ENSG00000154305.18	MIA3	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	1	0.0104166666666667	FALSE	FALSE	0.114583333333333	0	recurrent_amplification	0.419807589763033	2.2855662466256e-05	7.83181603342499e-05	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MIOS	ENSG00000164654.16	MIOS	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	2	0.0208333333333333	FALSE	FALSE	0.104166666666667	0	recurrent_amplification	0.468277961281812	1.70587956560593e-06	7.91583046140302e-06	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MLF1	ENSG00000178053.20	MLF1	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.447916666666667	0	recurrent_amplification	0.625003534359225	1.29054104310743e-11	2.4611490990509e-10	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MORC4	ENSG00000133131.15	MORC4	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	1	0.0104166666666667	FALSE	FALSE	0	0.322916666666667	recurrent_homozygous_deletion	0.326562650274047	0.00123861831022139	0.00283643145724587	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MOSPD3	ENSG00000106330.12	MOSPD3	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	1	0.0104166666666667	FALSE	FALSE	0.145833333333333	0	recurrent_amplification	0.349710645953454	0.000513142351536609	0.0012797780338618	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MRC1	ENSG00000260314.3	MRC1	protein_coding	conditional_candidate	recurrent_mutation_conditional	5	0.0520833333333333	FALSE	TRUE	0.0416666666666667	0	recurrent_loss	-0.0939229730433423	0.365289319540752	0.442168478611799	no_strong_dosage_evidence	same_direction_nonsignificant	FALSE	FALSE	FALSE	FALSE	1	1	0	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MROH1	ENSG00000179832.17	MROH1	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	2	0.0208333333333333	FALSE	FALSE	0.270833333333333	0	recurrent_amplification	0.597910933087712	1.57836419021883e-10	2.22409051781724e-09	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MRPL13	ENSG00000172172.8	MRPL13	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.28125	0	recurrent_amplification	0.539613298165439	1.67414896349929e-08	1.32531567759663e-07	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MRPL15	ENSG00000137547.9	MRPL15	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.114583333333333	0	recurrent_amplification	0.446141936018949	5.86273342202742e-06	2.35281292340013e-05	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MRPL21	ENSG00000197345.13	MRPL21	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.375	0	recurrent_amplification	0.789411681458476	2.02873925558417e-21	1.8377479456656e-18	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MRPL3	ENSG00000114686.9	MRPL3	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	1	0.0104166666666667	FALSE	FALSE	0.208333333333333	0	recurrent_amplification	0.626151102147666	1.1544536929736e-11	2.24142974662433e-10	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MRPL36	ENSG00000171421.13	MRPL36	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.239583333333333	0	recurrent_amplification	0.493579873015091	3.7269178191985e-07	2.04167480704429e-06	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MRPL47	ENSG00000136522.14	MRPL47	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.510416666666667	0	recurrent_amplification	0.589048402447963	3.40643652169784e-10	4.42627335739467e-09	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MRPL48	ENSG00000175581.14	MRPL48	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.15625	0	recurrent_amplification	0.695286839152953	5.37476151133912e-15	3.18517408816835e-13	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MRPL55	ENSG00000162910.19	MRPL55	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.104166666666667	0	recurrent_amplification	0.359969550272154	0.000339671836013141	0.000883634507552545	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MRPS17	ENSG00000239789.6	MRPS17	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.125	0	recurrent_amplification	0.451482214992644	4.38694841877988e-06	1.81045492505586e-05	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MRPS22	ENSG00000175110.12	MRPS22	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	1	0.0104166666666667	FALSE	FALSE	0.3125	0	recurrent_amplification	0.655522316890848	5.65640945213128e-13	1.73271943652002e-11	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MRPS28	ENSG00000147586.10	MRPS28	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.114583333333333	0	recurrent_amplification	0.588988010709235	3.42406778040916e-10	4.44462923143797e-09	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MRPS30	ENSG00000112996.11	MRPS30	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.270833333333333	0	recurrent_amplification	0.72173357720501	1.56274680760118e-16	1.66544159781498e-14	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MRPS35	ENSG00000061794.13	MRPS35	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.135416666666667	0	recurrent_amplification	0.48097944567786	8.07137975859342e-07	4.06679531579189e-06	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MSL2	ENSG00000174579.4	MSL2	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.260416666666667	0	recurrent_amplification	0.724105449439077	1.11544344595499e-16	1.28600488923647e-14	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MSL3	ENSG00000005302.19	MSL3	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.0104166666666667	0.510416666666667	recurrent_homozygous_deletion	0.481849214603252	7.65968454633263e-07	3.88560477666362e-06	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MTAP	ENSG00000099810.21	MTAP	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	1	0.0104166666666667	FALSE	FALSE	0.0104166666666667	0.291666666666667	recurrent_homozygous_deletion	0.719667321079323	2.09043254921045e-16	2.10403695151483e-14	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MTARC1	ENSG00000186205.13	MTARC1	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.15625	0	recurrent_amplification	0.404849202659016	4.71335918313907e-05	0.000150376908580049	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MTBP	ENSG00000172167.8	MTBP	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	1	0.0104166666666667	FALSE	FALSE	0.28125	0	recurrent_amplification	0.505581778783201	1.73359092094601e-07	1.04394112343007e-06	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MTDH	ENSG00000147649.10	MTDH	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.166666666666667	0	recurrent_amplification	0.53645743006854	2.10231411702324e-08	1.62669601171987e-07	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MTERF1	ENSG00000127989.14	MTERF1	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.229166666666667	0	recurrent_amplification	0.765269948964181	1.72862353069734e-19	7.30746787210123e-17	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MTERF3	ENSG00000156469.9	MTERF3	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.15625	0	recurrent_amplification	0.457421570354821	3.15922866256664e-06	1.35630798573697e-05	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MTFR1	ENSG00000066855.16	MTFR1	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.135416666666667	0	recurrent_amplification	0.495138559411036	3.37983101928353e-07	1.87447755981543e-06	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MTMR12	ENSG00000150712.11	MTMR12	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.25	0	recurrent_amplification	0.494746789604217	3.46406195620262e-07	1.91421497727937e-06	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MTRR	ENSG00000124275.15	MTRR	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.229166666666667	0	recurrent_amplification	0.691201542105297	8.97511790334256e-15	4.86420706197395e-13	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MTSS1	ENSG00000170873.19	MTSS1	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.322916666666667	0	recurrent_amplification	0.315022410980008	0.00187477217845588	0.00414574730029249	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MUC16	ENSG00000181143.15	MUC16	protein_coding	conditional_candidate	recurrent_mutation_conditional	15	0.15625	FALSE	TRUE	0.0104166666666667	0	recurrent_loss					not_comparable	FALSE	FALSE	FALSE	FALSE	1	1	0	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MUC17	ENSG00000169876.14	MUC17	protein_coding	conditional_candidate	recurrent_mutation_conditional	7	0.0729166666666667	FALSE	TRUE	0.145833333333333	0	recurrent_amplification	0.0485268733102252	0.640503244026552	0.702791264949671	no_strong_dosage_evidence	same_direction_nonsignificant	FALSE	FALSE	FALSE	FALSE	1	1	0	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MUC4	ENSG00000145113.22	MUC4	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	3	0.03125	FALSE	FALSE	0.510416666666667	0	recurrent_amplification	0.323838819196455	0.00136791417494589	0.00311005513923695	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MUC5B	ENSG00000117983.17	MUC5B	protein_coding	conditional_candidate	recurrent_mutation_conditional	6	0.0625	FALSE	TRUE	0	0	recurrent_loss	0.0741235329581119	0.475297950279	0.549474923357491	no_strong_dosage_evidence	same_direction_nonsignificant	FALSE	FALSE	FALSE	FALSE	1	1	0	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MYC	ENSG00000136997.21	MYC	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.354166666666667	0	recurrent_amplification	0.309858545260674	0.00224515425827548	0.0048713509501197	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MYEOV	ENSG00000172927.8	MYEOV	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	1	0.0104166666666667	FALSE	FALSE	0.53125	0	recurrent_amplification	0.444264661387557	6.48439203034718e-06	2.56053090173273e-05	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MYH13	ENSG00000006788.14	MYH13	protein_coding	conditional_candidate	recurrent_mutation_conditional	5	0.0520833333333333	FALSE	TRUE	0.0208333333333333	0	recurrent_loss	0.0675103795711449	0.515665672183829	0.588258707802044	no_strong_dosage_evidence	same_direction_nonsignificant	FALSE	FALSE	FALSE	FALSE	1	1	0	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:MYH15	ENSG00000144821.10	MYH15	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	2	0.0208333333333333	FALSE	FALSE	0.166666666666667	0	recurrent_amplification	0.360732596015021	0.000329223548670725	0.000858038027998796	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
