gene_id	gene_name	gene_type	expressed_filter	cnv_coverage_filter	cnv_variation_filter	test_eligible	n_patients	spearman_rho_relative_cnv	p_relative_cnv	q_relative_cnv	spearman_rho_absolute_cnv	p_absolute_cnv	q_absolute_cnv	direction_stable_between_cnv_scales	discordance_code	dosage_evidence
ENSG00000218020.3	THAP12P5	transcribed_processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218027.2	AL512329.1	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218029.3	AL078601.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218048.2	AL121949.1	unprocessed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218049.1	RPL31P33	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218052.5	ADAMTS7P4	transcribed_unprocessed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218069.2	RSL24D1P1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218073.1	AL021407.2	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218089.1	DNAJA1P4	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218107.1	AL136131.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218109.5	KIRREL3-AS3	lncRNA	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218125.1	AP000567.1	unprocessed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218143.2	ERHP2	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218153.2	KRT18P22	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218173.1	AL356967.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218175.2	AC016739.1	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218180.2	SLC25A5P7	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218186.2	KRT8P43	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218187.2	AL356432.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218189.4	POM121L14P	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218194.1	HLFP1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218198.3	RPS20P32	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218208.1	RPS27AP11	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218213.1	FTH1P26	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218226.1	TATDN2P2	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218227.3	AC136632.1	transcribed_processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218233.1	NEPNP	unitary_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218261.1	RPA3P2	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218265.1	RPS4XP7	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218274.2	AL121949.2	unprocessed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218281.1	H2AC9P	unprocessed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218283.2	MORF4L1P1	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218300.1	RPL22P14	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218305.4	CDC14C	protein_coding	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218313.1	AL139274.1	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218336.9	TENM3	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.0569382778285312	0.5836480661761	0.651511730943166	0.0687334227686614	0.508070440261998	0.609761457689284	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000218337.1	AL589994.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218347.2	HNRNPA1P1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218350.1	LYPLA1P3	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218351.2	RPS3AP23	transcribed_processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218357.3	LINC01644	lncRNA	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218358.2	RAET1K	transcribed_unprocessed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218359.1	SUMO2P13	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218363.1	SLC25A20P1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218410.1	AC012078.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218416.4	AC110619.1	lncRNA	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218418.2	AL591135.1	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218424.2	NDUFS5P1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218426.5	AL590867.2	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218428.1	NIP7P3	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218454.2	HNRNPA1P19	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218459.1	RPS27P15	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218472.2	AL590004.2	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218475.2	ACTG1P18	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218476.2	AL591416.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218483.1	AL356277.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218490.1	FCF1P10	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218499.1	AL031003.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218502.3	H2AZP3	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218510.8	LINC00339	lncRNA	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218512.2	SPTLC1P2	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218520.5	AL450346.2	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218521.1	AL589655.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218536.1	AP002530.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218537.1	MIF-AS1	lncRNA	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218549.2	OR4K12P	unprocessed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218561.1	AL353133.1	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218565.2	AL592429.1	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218574.1	HNRNPA1P37	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218577.1	AL035696.2	unprocessed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218582.2	GAPDHP63	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218586.3	AC006971.1	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218596.2	AL162578.1	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218617.1	AL121949.3	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218631.1	AL117344.1	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218632.3	RPL7P28	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218643.2	RPL5P20	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218672.1	AC008060.1	lncRNA	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218676.1	BRD7P4	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218682.1	AC064847.1	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218689.2	RPL5P21	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218690.2	H2AC10P	transcribed_unprocessed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218698.1	ST13P16	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218713.1	AL512378.1	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218716.1	RPL12P23	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218725.2	B3GALNT2P1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218728.3	KRT18P44	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218730.1	AL117342.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218732.1	AL035633.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218739.10	CEBPZOS	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.317357494599744	0.00172619079262403	0.00385143413653377	0.143660186348006	0.16486140383315	0.250301966169281	TRUE	support	strong_positive_dosage
ENSG00000218748.1	DBIP1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218749.1	AL033519.2	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218754.4	RPL18AP8	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218757.1	AL121952.1	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218766.1	AL450338.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218772.2	FAM8A6P	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218776.4	MTATP6P31	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218792.2	HSPD1P16	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218793.1	AL049697.3	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218803.1	GSTM2P1	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218806.2	AL133264.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218809.1	AL391903.1	unprocessed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218813.1	AL354719.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218819.6	TDRD15	protein_coding	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218823.2	PAPOLB	protein_coding	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218834.1	AL606923.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218839.5	FAM138C	lncRNA	FALSE	FALSE		FALSE									not_comparable	
ENSG00000218857.1	AL137222.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218868.1	CNN3P1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218870.1	SLC25A6P6	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218872.1	AL445189.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218890.1	NUFIP1P1	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218891.5	ZNF579	protein_coding	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218893.1	SUMO2P12	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218896.1	TUBB8P2	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218902.3	PTMAP3	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218965.1	NACAP7	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218976.2	IMPDH1P9	unprocessed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000218980.2	FTH1P15	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218986.1	AL136087.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218991.1	CCNG1P1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000218996.1	ARL4AP5	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219023.1	AL033519.3	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219027.2	RPS3AP2	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219039.2	AC005102.1	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219061.4	TRIM51FP	unprocessed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219073.8	CELA3B	protein_coding	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219074.1	SOD1P1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219085.1	NPM1P37	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219087.2	MTND4LP19	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219088.1	Z97206.1	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219095.1	DHFRP6	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219102.3	HNRNPA3P12	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219133.2	AL592114.1	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219135.1	RPL23AP48	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219139.1	TYMSP1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219146.1	RPS4XP8	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219149.4	PPIAP87	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219150.2	AL603914.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219159.4	AC011298.1	lncRNA	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219163.2	HMGB1P20	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219186.2	FTH1P19	unprocessed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219188.1	CACYBPP3	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219190.1	AL353133.2	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219200.12	RNASEK	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.389225291586656	9.68404423917023e-05	0.00028708052604291	0.0968242400152143	0.350598916718195	0.455469725652545	TRUE	support	strong_positive_dosage
ENSG00000219201.4	AC138392.1	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219222.1	RPL12P47	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219240.2	AL353692.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219249.2	AMZ2P2	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219253.1	RPS6P7	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219257.2	NPM1P38	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219262.1	OR2E1P	unprocessed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219273.1	AL035555.2	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219274.1	RPS20P2	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219280.1	VN1R8P	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219284.2	AL592291.1	unprocessed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219294.6	PIP5K1P1	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219297.1	MRPL42P3	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219298.1	AL355497.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219302.2	AL451046.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219314.1	AL034372.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219329.1	AL357515.1	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219355.2	RPL31P52	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219361.1	RPSAP72	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219368.3	ZNF299P	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219375.1	AL139095.1	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219384.1	AL138880.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219387.2	ATF1P1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219391.1	AC019129.1	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219392.1	ZNF602P	unprocessed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219395.2	HSPA8P15	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219404.2	AL359694.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219409.2	AL590704.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219410.6	AC125494.1	lncRNA	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219430.2	MBL3P	unprocessed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219433.2	BTBD10P2	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219435.6	CATSPERZ	protein_coding	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219438.9	TAFA5	protein_coding	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219445.2	AC019155.2	lncRNA	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219451.3	RPL23P8	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219453.1	AL133270.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219463.1	RPSAP42	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219470.1	AL355802.1	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219481.10	NBPF1	protein_coding	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219487.2	AL603766.1	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219491.7	TPT1P8	transcribed_processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219492.4	AC116655.1	unprocessed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219500.1	AL391417.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219507.4	FTH1P8	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219529.2	AP000580.1	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219532.2	SELENOKP2	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219545.11	UMAD1	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.453684116340306	3.88700178453171e-06	1.62582310789681e-05	0.240387008859031	0.0189504349714888	0.0424310410149048	TRUE	support	strong_positive_dosage
ENSG00000219547.1	RPL17P25	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219549.1	AL607077.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219553.2	AL031133.1	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219559.1	AL512430.3	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219565.2	ZNF259P1	transcribed_processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219575.1	AL035467.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219582.3	HNRNPA1P58	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219592.2	NCSTNP1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219604.1	AL590143.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219607.4	PPP1R3G	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.0686932936662058	0.508318726908211	0.580922600220775	0.0171191913323133	0.869211296582319	0.905779594351436	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000219608.3	HIGD1AP16	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219619.2	AL606845.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219622.1	AL451061.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219626.9	FAM228B	protein_coding	TRUE	TRUE	TRUE	TRUE	95	-0.0390397426044787	0.707200701406033	0.7607056230052	0.0710697474466071	0.493723751993438	0.596949625586879	FALSE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000219627.1	CYCSP17	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219642.2	BMPR1AP1	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219653.1	GCNT1P4	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219665.8	ZNF433-AS1	lncRNA	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219666.2	AL451046.2	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219669.1	BECN1P2	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219681.2	AL590084.2	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219682.4	AL133268.1	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219693.3	FGF7P8	unprocessed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219699.2	AL356432.2	unprocessed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219700.1	PTCHD3P3	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219702.1	AL078599.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219703.1	RAP1BP3	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219712.1	AL357054.1	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219722.1	RPL26P20	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219736.1	AL356473.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219738.2	CD83P1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219747.1	AL133260.1	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219755.1	AL137784.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219757.1	AL357139.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219758.6	FO393415.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219770.1	VN1R11P	unitary_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219773.1	RPSAP45	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219776.2	RPL21P67	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219784.2	AL138729.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219790.3	OSTCP6	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219797.2	PPIAP9	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219806.1	ATP5PBP6	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219807.2	ARF1P1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219814.2	RPL23AP47	processed_pseudogene	FALSE	FALSE		FALSE									not_comparable	
ENSG00000219863.5	RPL31P28	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219867.1	AL590635.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219870.2	BRK1P1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219881.1	GAPDHP42	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000219891.2	ZSCAN12P1	transcribed_unprocessed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219902.1	RPL35P3	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219926.11	OR7E104P	transcribed_unprocessed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219928.2	AL161787.1	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219930.4	GAPDHP67	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000219932.6	RPL12P8	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
