analysis_id	feature_id	study_id	platform	ion_mode	evidence_family	within_analysis_evidence_unit	metabolite_name	normalized_name_key	cas	molecular_formula	quantitated_mz	hmdb_id	kegg_id	pubchem_id	annotation_identity_status	internal_standard	source_annotation_ion_mode	precursor_mz	product_mz	n_escc_nonmissing	n_normal_nonmissing	positive_count_total	positive_detection_rate_escc	positive_detection_rate_normal	detection_rate_difference	zero_count_all	negative_count_all	censoring_sensitive	detection_fisher_p	positive_abundance_n_escc	positive_abundance_n_normal	positive_abundance_wilcoxon_w	positive_abundance_rank_biserial	positive_abundance_wilcoxon_p	raw_mean_escc	raw_mean_normal	raw_median_escc	raw_median_normal	primary_transform	primary_asinh_cofactor	limma_effect_transformed	limma_effect_scale	limma_ci95_low	limma_ci95_high	limma_t	limma_p	limma_q_analysis	wilcoxon_w	wilcoxon_rank_biserial	wilcoxon_p	source_unit_conflict	source_upstream_imputation	additional_imputation_by_this_script	nonpositive_value_semantics	absolute_concentration_claim_allowed	primary_design	paired_model_used_as_primary	host_multiomics_sample_level_link_allowed	limma_q_evidence_family	wilcoxon_q_evidence_family	detection_fisher_q_evidence_family	positive_abundance_wilcoxon_q_evidence_family	wilcoxon_q_analysis	direction	wilcoxon_direction	positive_abundance_direction	direction_concordant	positive_abundance_direction_concordant	run_order_sensitivity_effect	run_order_sensitivity_p	run_order_sensitivity_q_evidence_family	run_order_sensitivity_direction	run_order_perfect_group_block	run_order_rank_group_correlation	paired_sensitivity_effect	paired_sensitivity_p	paired_sensitivity_q_evidence_family	paired_sensitivity_direction	paired_sensitivity_estimable	paired_sensitivity_complete_candidate_pairs	scale_sensitivity_min_q	scale_sensitivity_max_q	scale_sensitivity_all_q05	scale_sensitivity_all_q10	scale_sensitivity_direction_stable	run_order_sensitivity_direction_concordant	paired_sensitivity_direction_concordant	detection_driven	primary_candidate_tier	robust_lc_upgrade	final_candidate_tier	conditional_reason	candidate_rank
AN004962	AN004962__85	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	L-Glutamic acid	lglutamicacid							source_label_unmapped	IS-pos02_GlU-13C5-N15-1	Positive	148	84	16	16	32	1	1	0	0	0	FALSE	1	16	16	249	0.9453125	5.10662208696999e-06	470.4127375625	269.565390625	517.8922085	272.8666985	asinh	1	0.552451428718301	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.404015748715381	0.700887108721221	7.59594220964581	1.62387657198589e-08	1.05330375213827e-06	249	0.9453125	5.10662208696999e-06	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	1.97725441190869e-06	0.000465233107896701	1	0.000456537161954707	0.000354175527343381	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.547962028953003	3.78522484003151e-08	4.36654099220034e-06	higher_in_early_ESCC	FALSE	-0.142151719781894	0.552451428718297	7.76108634066379e-08	1.24565435767654e-05	higher_in_early_ESCC	TRUE	16	1.60107740777038e-06	4.36556910753911e-06	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	50
AN004962	AN004962__2	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Ethanolamine	ethanolamine							source_label_unmapped	IS-pos06_TMAO-d9-1	Positive	62.2	44.2	16	16	32	1	1	0	0	0	FALSE	1	16	16	238	0.859375	3.38657413132548e-05	14.203111625	6.4142589375	14.087875	5.7765885	asinh	1	0.766024701090307	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.5562181920412	0.975831210139414	7.45160239553575	2.38939184719256e-08	1.05330375213827e-06	238	0.859375	3.38657413132548e-05	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	1.97725441190869e-06	0.000679431435098081	1	0.000666731782105593	0.000579104176456657	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.753878478447872	5.44117257595058e-08	4.36654099220034e-06	higher_in_early_ESCC	FALSE	-0.142151719781894	0.766024701090305	8.25556345822768e-06	0.000294448430010121	higher_in_early_ESCC	TRUE	16	1.62275200783907e-06	5.9741061114083e-06	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	51
AN004962	AN004962__67	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	1-Methylnicotinamide	1methylnicotinamide							source_label_unmapped	IS-pos06_TMAO-d9-1	Positive	137	94	16	16	32	1	1	0	0	0	FALSE	1	16	16	247	0.9296875	7.29203464255868e-06	1.79433625	0.393372375	1.727184	0.358008	asinh	1	0.886567697925593	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.643372566151752	1.12976282969943	7.4401704298527	2.46386842605444e-08	1.05330375213827e-06	247	0.9296875	7.29203464255868e-06	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	1.97725441190869e-06	0.000465233107896701	1	0.000456537161954707	0.000354175527343381	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.869086331461563	5.36639086311304e-08	4.36654099220034e-06	higher_in_early_ESCC	FALSE	-0.142151719781894	0.886567697925593	4.99028032983174e-06	0.000228839997982284	higher_in_early_ESCC	TRUE	16	3.29197013955092e-07	9.23403561126449e-05	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	52
AN004962	AN004962__41	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Nicotinamide	nicotinamide							source_label_unmapped	IS-pos05_Nic-2456-d4-1	Positive	123	80	16	16	32	1	1	0	0	0	FALSE	1	16	16	242	0.890625	1.73487288057661e-05	14.0617795625	5.7117778125	14.656262	5.7212965	asinh	1	0.862162823834294	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.609078554806931	1.11524709286166	6.95264408766868	9.24746052717212e-08	3.16263150029286e-06	242	0.890625	1.73487288057661e-05	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	5.9368696584445e-06	0.00054966800849976	1	0.000539393840116587	0.000494438770964334	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.879446470359041	9.4326404382172e-08	6.05575516133545e-06	higher_in_early_ESCC	FALSE	-0.142151719781894	0.862162823834294	4.49732651126493e-06	0.000228839997982284	higher_in_early_ESCC	TRUE	16	3.19095665358804e-06	8.31239178286258e-05	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	53
AN004963	AN004963__127	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	gamma-Carboxyglutamic acid	gammacarboxyglutamicacid							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	190.1	102	16	16	32	1	1	0	0	0	FALSE	1	16	16	243	0.8984375	1.4627412686874e-05	0.578362625	0.346784625	0.60021	0.354755	asinh	1	0.208241276073602	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.143689878654543	0.272792673492662	6.57533822824566	2.2424184087308e-07	3.3636276130962e-05	243	0.8984375	1.4627412686874e-05	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	1.19969384867098e-05	0.00054966800849976	1	0.000539393840116587	0.000616450102988582	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.202706454377234	4.37489003775011e-07	2.34056617019631e-05	higher_in_early_ESCC	FALSE	-0.142151719781894	0.208241276073602	1.14960835634162e-06	9.22560705964148e-05	higher_in_early_ESCC	TRUE	16	1.14123826732392e-05	5.13556195244112e-05	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	54
AN004962	AN004962__59	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	L-Asparagine	lasparagine							source_label_unmapped	IS-pos03_GABA-d6-1	Positive	133	74	16	16	32	1	1	0	0	0	FALSE	1	16	16	245	0.9140625	1.03560095714439e-05	39.8839371875	19.2214884375	39.503609	17.9265255	asinh	1	0.712840957905342	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.482787307085094	0.94289460872559	6.32396376311159	5.27418036612616e-07	1.50314140434595e-05	245	0.9140625	1.03560095714439e-05	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	2.41858842503785e-05	0.000474897010347641	1	0.000466020430714975	0.000354175527343381	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.721148973333465	7.3867774316361e-07	3.38736507936456e-05	higher_in_early_ESCC	FALSE	-0.142151719781894	0.712840957905342	1.58323011337778e-07	1.69405622131422e-05	higher_in_early_ESCC	TRUE	16	1.14123826732392e-05	0.00015285962642561	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	55
AN004963	AN004963__28	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	3-Methyl-2-oxovaleric acid	3methyl2oxovalericacid							source_label_unmapped	IS-neg03_Anthranilic acid-(phenyl-13C6)-1	Negative	129.07	101	16	16	32	1	1	0	0	0	FALSE	1	16	16	15	-0.8828125	2.05483367662861e-05	0.1323554375	0.481297625	0.1229905	0.4760695	asinh	1	-0.325867870998786	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.435128610966174	-0.216607131031398	-6.08384663457654	9.83306633813638e-07	4.9377272248066e-05	15	-0.8828125	2.05483367662861e-05	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	3.52224542036204e-05	0.00054966800849976	1	0.000539393840116587	0.000616450102988582	lower_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	TRUE	TRUE	-0.331986995613621	1.08133801540714e-06	4.06768723830339e-05	lower_in_early_ESCC	FALSE	-0.142151719781894	-0.325867870998786	8.22335838190387e-05	0.00119986274572325	lower_in_early_ESCC	TRUE	16	5.41397254196143e-06	8.31239178286258e-05	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	56
AN004963	AN004963__39	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Glutaric acid	glutaricacid							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	131.02	87	16	16	32	1	1	0	0	0	FALSE	1	16	16	15	-0.8828125	2.05483367662861e-05	0.4446180625	1.3707860625	0.380248	1.1928185	asinh	1	-0.648907390296276	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.866057109595198	-0.431757670997354	-6.0985497868151	9.8754544496132e-07	4.9377272248066e-05	15	-0.8828125	2.05483367662861e-05	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	3.52224542036204e-05	0.00054966800849976	1	0.000539393840116587	0.000616450102988582	lower_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	TRUE	TRUE	-0.660226987721658	1.14047305746824e-06	4.06768723830339e-05	lower_in_early_ESCC	FALSE	-0.142151719781894	-0.648907390296276	5.85321292297595e-05	0.000988884920144884	lower_in_early_ESCC	TRUE	16	1.09429252642682e-05	0.000224225639919522	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	57
AN004962	AN004962__174	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Kynurenine	kynurenine							source_label_unmapped	IS-pos01_Leu-555-d3-1	Positive	209.2	192	16	16	32	1	1	0	0	0	FALSE	1	16	16	238	0.859375	3.38657413132548e-05	5.5683403125	0.940982625	5.154843	0.8924065	asinh	1	1.30285398387562	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.864048624259744	1.7416593434915	6.05967984064211	1.10739490576601e-06	2.70520755551412e-05	238	0.859375	3.38657413132548e-05	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	3.5547376475089e-05	0.000679431435098081	1	0.000666731782105593	0.000579104176456657	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	1.26124851887333	2.0332017458568e-06	6.52657760420032e-05	higher_in_early_ESCC	FALSE	-0.142151719781894	1.30285398387562	9.36986690695694e-06	0.000300772727713318	higher_in_early_ESCC	TRUE	16	1.34652542906843e-05	0.00234496660668195	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	58
AN004962	AN004962__110	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	5-Hydroxylysine	5hydroxylysine							source_label_unmapped	IS-pos02_GlU-13C5-N15-1	Positive	163.2	128	16	16	32	1	1	0	0	0	FALSE	1	16	16	240	0.875	2.4304960694721e-05	0.59417575	0.093454625	0.5448585	0.091701	asinh	1	0.44868529354285	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.293021952876368	0.604348634209332	5.88276291161374	1.8242010142426e-06	3.89922966794355e-05	240	0.875	2.4304960694721e-05	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	5.32335023247158e-05	0.000600145567923495	1	0.000588927893756701	0.000519518534849661	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.43965377387873	3.68269924459072e-06	9.85122047928018e-05	higher_in_early_ESCC	FALSE	-0.142151719781894	0.44868529354285	2.28110939870192e-05	0.000563258551525628	higher_in_early_ESCC	TRUE	16	9.91784966768621e-07	0.00015285962642561	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	59
AN004963	AN004963__207	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Cytidine-5'-triphosphate	cytidine5triphosphate							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	482	159	16	16	32	1	1	0	0	0	FALSE	1	16	16	30	-0.765625	0.000221176352585659	0.2295091875	0.8428799375	0.1059	0.840068	asinh	1	-0.534207807945127	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.721493347383438	-0.346922268506815	-5.8211542943429	2.16142214062583e-06	8.10533302734687e-05	30	-0.765625	0.000221176352585659	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	5.7818042261741e-05	0.00191885430216219	1	0.00211122882013596	0.00274729541841575	lower_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	TRUE	TRUE	-0.542464612762877	2.64810606829819e-06	7.72765498112472e-05	lower_in_early_ESCC	FALSE	-0.142151719781894	-0.534207807945127	0.000398865514344557	0.00320089575261507	lower_in_early_ESCC	TRUE	16	5.15594285327992e-05	0.000286331753750849	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	60
AN004962	AN004962__17	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Choline	choline							source_label_unmapped	IS-pos01_Leu-555-d3-1	Positive	104	60	16	16	32	1	1	0	0	0	FALSE	1	16	16	232	0.8125	8.86785829958825e-05	59.97003725	41.2495525	63.333431	42.4198015	asinh	1	0.363144611223994	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.23266849506	0.493620727387989	5.68034142627853	3.23576529380211e-06	5.604440189302e-05	232	0.8125	8.86785829958825e-05	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	7.5147255671092e-05	0.00129390114280356	1	0.00133017874493824	0.000934929534539441	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.358086859150456	6.34860248518662e-06	0.000149219372497415	higher_in_early_ESCC	FALSE	-0.142151719781894	0.363144611223994	6.43554681086529e-06	0.00025822631578597	higher_in_early_ESCC	TRUE	16	5.76952066706937e-05	0.000280520055267963	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	61
AN004962	AN004962__82	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	4-(Trimethylammonio)butanoate	4trimethylammoniobutanoate							source_label_unmapped	IS-pos03_GABA-d6-1	Positive	146.2	87	16	16	32	1	1	0	0	0	FALSE	1	16	16	246	0.921875	8.69594594199441e-06	1.36990225	0.621026875	1.17306	0.5933165	asinh	1	0.492160415325886	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.315188918120799	0.669131912530973	5.67582782077859	3.27745040310059e-06	5.604440189302e-05	246	0.921875	8.69594594199441e-06	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	7.5147255671092e-05	0.000465233107896701	1	0.000456537161954707	0.000354175527343381	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.48278490841266	6.5080100154636e-06	0.000149219372497415	higher_in_early_ESCC	FALSE	-0.142151719781894	0.492160415325886	1.94264550022948e-05	0.000563258551525628	higher_in_early_ESCC	TRUE	16	1.14123826732392e-05	0.00096287531427069	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	62
AN004963	AN004963__148	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Glucaric acid	glucaricacid							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	209	85	16	16	32	1	1	0	0	0	FALSE	1	16	16	248	0.9375	6.10643575904568e-06	0.14519825	0.071178625	0.1429375	0.068225	asinh	1	0.0734664796398081	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.0463453964688987	0.100587562810718	5.51770748794847	4.4034598856751e-06	0.000132103796570253	248	0.9375	6.10643575904568e-06	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	9.42340415534472e-05	0.000465233107896701	1	0.000456537161954707	0.000457982681928426	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.072253550302004	8.17145898795619e-06	0.000174869222342262	higher_in_early_ESCC	FALSE	-0.142151719781894	0.073466479639808	3.38297597423545e-05	0.00063878546337034	higher_in_early_ESCC	TRUE	16	3.19095665358804e-06	0.00311518612297158	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	63
AN004962	AN004962__251	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Riboflavin	riboflavin							source_label_unmapped	IS-pos04_ACh-d9-1	Positive	377	243	16	16	32	1	1	0	0	0	FALSE	1	16	16	241	0.8828125	2.05483367663462e-05	0.525122875	0.0889046875	0.4410495	0.07711	asinh	1	0.396405592316053	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.250238417509234	0.542572767122873	5.534976447034	4.88849014220356e-06	7.59938013015281e-05	241	0.8828125	2.05483367663462e-05	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	9.8075333477959e-05	0.00054966800849976	1	0.000539393840116587	0.000501966512435027	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.388594727990304	9.58618975703965e-06	0.000192322932000608	higher_in_early_ESCC	FALSE	-0.142151719781894	0.396405592316053	6.67040496390382e-05	0.00107059999670656	higher_in_early_ESCC	TRUE	16	3.00415167084183e-06	0.000264471375434562	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	64
