gene_id	gene_name	tcga_driver_tier	event_type	target_type	target	n_complete	n_event	n_reference	effect_measure	effect	p_value	mutation_evidence_unit	cnv_expression_evidence_unit	distinct_event_unit_count_recomputed	independence_group	independent_validation	analysis_eligible	q_value	level_factor_soft_flag	predictor_feature_selected_in_target_model	target_model_overlap_class	bootstrap_iterations	valid_bootstraps	effect_ci95_low	effect_ci95_high	bootstrap_direction_consistency	association_status	discordance_code	eligible_as_independent_validation
ENSG00000141510.18	TP53	strong_patient_level_candidate	relative_cnv	MOFA_factor	Factor1	94			Spearman rho	-0.0158817728050252	0.879243072527677	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.987903073982721	FALSE	FALSE	predictor_layer_in_mofa_input	500	500	-0.198136452677941	0.184398753156568	0.542	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000100393.14	EP300	strong_patient_level_candidate	relative_cnv	MOFA_factor	Factor8	94			Spearman rho	0.0142523479689916	0.891552753652169	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.987903073982721	FALSE	FALSE	predictor_layer_in_mofa_input	500	500	-0.165752211878912	0.182115519738298	0.55	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000167548.16	KMT2D	strong_patient_level_candidate	relative_cnv	MOFA_factor	Factor7	94			Spearman rho	0.0113448102133882	0.913580198581106	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.987903073982721	FALSE	FALSE	predictor_layer_in_mofa_input	500	500	-0.1783886567967	0.213841347206231	0.51	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000116044.16	NFE2L2	strong_patient_level_candidate	relative_cnv	MOFA_factor	Factor7	94			Spearman rho	-0.0100414666722735	0.923476553210273	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.987903073982721	FALSE	FALSE	predictor_layer_in_mofa_input	500	500	-0.19861601627692	0.174905124703167	0.6	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000074181.9	NOTCH3	strong_patient_level_candidate	relative_cnv	MOFA_factor	Factor5	94			Spearman rho	-0.00913424261770503	0.930372127523442	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.987903073982721	FALSE	FALSE	predictor_layer_in_mofa_input	500	500	-0.220956920755913	0.169950693924412	0.562	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000127616.19	SMARCA4	strong_patient_level_candidate	relative_cnv	MOFA_factor	Factor5	94			Spearman rho	0.00904715942638753	0.931034302914451	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.987903073982721	FALSE	FALSE	predictor_layer_in_mofa_input	500	500	-0.187599562490893	0.232772530625982	0.55	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000141579.7	ZNF750	strong_patient_level_candidate	relative_cnv	MOFA_factor	Factor3	94			Spearman rho	-0.00879292600048455	0.932967745734351	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.987903073982721	FALSE	FALSE	predictor_layer_in_mofa_input	500	500	-0.239647419306993	0.203575913153326	0.558	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000087460.27	GNAS	strong_patient_level_candidate	relative_cnv	MOFA_factor	Factor4	94			Spearman rho	-0.00805726850276932	0.938564566079501	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.987903073982721	TRUE	FALSE	predictor_layer_in_mofa_input	500	500	-0.232641406603571	0.20698231168661	0.492	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000127616.19	SMARCA4	strong_patient_level_candidate	relative_cnv	MOFA_factor	Factor1	94			Spearman rho	0.00617998343716992	0.952859691998503	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.987903073982721	FALSE	FALSE	predictor_layer_in_mofa_input	500	500	-0.192988217906018	0.185298810995979	0.52	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000109670.16	FBXW7	strong_patient_level_candidate	relative_cnv	MOFA_factor	Factor6	94			Spearman rho	-0.00598974230882566	0.954309246642272	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.987903073982721	FALSE	FALSE	predictor_layer_in_mofa_input	500	500	-0.206268192298263	0.204392287852443	0.532	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000127616.19	SMARCA4	strong_patient_level_candidate	relative_cnv	MOFA_factor	Factor7	94			Spearman rho	0.00538961820847064	0.958882883298825	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.987903073982721	FALSE	FALSE	predictor_layer_in_mofa_input	500	500	-0.221099632692283	0.220897414721205	0.54	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000127616.19	SMARCA4	strong_patient_level_candidate	relative_cnv	MOFA_factor	Factor4	94			Spearman rho	-0.00470855880927232	0.964074945172751	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.987903073982721	TRUE	FALSE	predictor_layer_in_mofa_input	500	500	-0.164296331354282	0.17191976326726	0.49	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000121879.6	PIK3CA	strong_patient_level_candidate	relative_cnv	MOFA_factor	Factor5	94			Spearman rho	0.00428276538574929	0.967321759941414	TRUE	TRUE	2	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.987903073982721	FALSE	FALSE	predictor_layer_in_mofa_input	500	500	-0.202237643676051	0.219733310942824	0.498	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000074181.9	NOTCH3	strong_patient_level_candidate	mutation	MOFA_factor	Factor8	94	10	84	rank-biserial correlation: event minus reference	-0.00476190476190475	0.985324395198488	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.987959726155458	FALSE	TRUE	predictor_feature_in_mofa_input	500	500	-0.41702380952381	0.363273809523809	0.548	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000116044.16	NFE2L2	strong_patient_level_candidate	mutation	MOFA_factor	Factor2	94	16	78	rank-biserial correlation: event minus reference	0.00320512820512819	0.987959726155458	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.987959726155458	FALSE	TRUE	predictor_feature_in_mofa_input	500	500	-0.266105769230769	0.284495192307692	0.52	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000100393.14	EP300	strong_patient_level_candidate	relative_cnv	MOFA_factor	Factor4	94			Spearman rho	0.00157164603256437	0.988005214111648	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.99639677378458	TRUE	FALSE	predictor_layer_in_mofa_input	500	500	-0.205684864001202	0.20558904648789	0.48	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000087460.27	GNAS	strong_patient_level_candidate	relative_cnv	MOFA_factor	Factor2	94			Spearman rho	0.00047210557633414	0.99639677378458	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.99639677378458	FALSE	FALSE	predictor_layer_in_mofa_input	500	500	-0.218433959704234	0.212185157171243	0.478	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000127616.19	SMARCA4	strong_patient_level_candidate	mutation	MOFA_factor	Factor5	94	7	87	rank-biserial correlation: event minus reference	0.586206896551724	0.0103610623814736	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.124332748577683	FALSE	TRUE	predictor_feature_in_mofa_input	500	500	0.221510673234811	0.883497536945813	1	within_tcga_conditional	support	FALSE
ENSG00000141579.7	ZNF750	strong_patient_level_candidate	mutation	MOFA_factor	Factor2	94	11	83	rank-biserial correlation: event minus reference	0.463307776560789	0.0130701533283653	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.129852383590817	FALSE	TRUE	predictor_feature_in_mofa_input	500	500	0.146604600219058	0.752573932092004	1	within_tcga_conditional	support	FALSE
ENSG00000141510.18	TP53	strong_patient_level_candidate	mutation	MOFA_factor	Factor5	94	84	10	rank-biserial correlation: event minus reference	-0.476190476190476	0.0144280426212019	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.129852383590817	FALSE	TRUE	predictor_feature_in_mofa_input	500	500	-0.783571428571429	-0.171428571428571	1	within_tcga_conditional	support	FALSE
ENSG00000167548.16	KMT2D	strong_patient_level_candidate	relative_cnv	MOFA_factor	Factor2	94			Spearman rho	0.275430665835518	0.00721294093890031	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.138488466026886	FALSE	FALSE	predictor_layer_in_mofa_input	500	500	0.107988698570191	0.439386143002934	0.996	within_tcga_conditional	support	FALSE
ENSG00000185920.16	PTCH1	strong_patient_level_candidate	relative_cnv	MOFA_factor	Factor2	94			Spearman rho	-0.261558945241627	0.0108817600723787	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.16303172875576	FALSE	FALSE	predictor_layer_in_mofa_input	500	500	-0.428344661462597	-0.0863161975990669	1	within_tcga_conditional	support	FALSE
ENSG00000074181.9	NOTCH3	strong_patient_level_candidate	relative_cnv	MOFA_factor	Factor1	94			Spearman rho	0.254109213092543	0.0134574916525378	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.16303172875576	FALSE	FALSE	predictor_layer_in_mofa_input	500	500	0.0561209719885997	0.418745871894018	0.998	within_tcga_conditional	support	FALSE
ENSG00000100393.14	EP300	strong_patient_level_candidate	relative_cnv	MOFA_factor	Factor1	94			Spearman rho	0.253771203331802	0.0135859773963133	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.16303172875576	FALSE	FALSE	predictor_layer_in_mofa_input	500	500	0.0595595613174008	0.435746377036173	0.994	within_tcga_conditional	support	FALSE
ENSG00000167548.16	KMT2D	strong_patient_level_candidate	mutation	MOFA_factor	Factor5	94	16	78	rank-biserial correlation: event minus reference	0.362179487179487	0.0232894358256757	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.167683937944865	FALSE	TRUE	predictor_feature_in_mofa_input	500	500	0.11698717948718	0.597075320512821	1	within_tcga_conditional	support	FALSE
ENSG00000185920.16	PTCH1	strong_patient_level_candidate	mutation	MOFA_factor	Factor1	94	7	87	rank-biserial correlation: event minus reference	0.500821018062397	0.0285902461314485	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.173841101375178	FALSE	TRUE	predictor_feature_in_mofa_input	500	500	0.121100164203612	0.839244663382594	0.99	within_tcga_conditional	support	FALSE
ENSG00000116044.16	NFE2L2	strong_patient_level_candidate	mutation	MOFA_factor	Factor8	94	16	78	rank-biserial correlation: event minus reference	0.346153846153846	0.0301550691802388	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.173841101375178	FALSE	TRUE	predictor_feature_in_mofa_input	500	500	0.0341746794871795	0.672315705128205	0.986	within_tcga_conditional	support	FALSE
ENSG00000141510.18	TP53	strong_patient_level_candidate	mutation	MOFA_factor	Factor6	94	84	10	rank-biserial correlation: event minus reference	0.419047619047619	0.031387976637185	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.173841101375178	FALSE	TRUE	predictor_feature_in_mofa_input	500	500	-0.00523809523809519	0.770297619047619	0.974	within_tcga_conditional	support	FALSE
ENSG00000121879.6	PIK3CA	strong_patient_level_candidate	mutation	MOFA_factor	Factor8	94	11	83	rank-biserial correlation: event minus reference	-0.391018619934283	0.0362871508841317	TRUE	TRUE	2	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.186619633118392	FALSE	TRUE	predictor_feature_in_mofa_input	500	500	-0.738280394304491	0.0133077765607885	0.966	within_tcga_conditional	support	FALSE
ENSG00000109670.16	FBXW7	strong_patient_level_candidate	relative_cnv	MOFA_factor	Factor7	94			Spearman rho	-0.243303789235754	0.0181285799340948	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.193371519297011	FALSE	FALSE	predictor_layer_in_mofa_input	500	500	-0.428032403108772	-0.0484426382990103	0.992	within_tcga_conditional	support	FALSE
ENSG00000185920.16	PTCH1	strong_patient_level_candidate	amplification	MOFA_factor	Factor7	94	6	88	rank-biserial correlation: event minus reference	0.59469696969697	0.0154941633363392	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.247906613381428	FALSE	FALSE	predictor_layer_in_mofa_input	500	500	0.395738636363636	0.763352272727273	1	within_tcga_conditional	support	FALSE
ENSG00000185920.16	PTCH1	strong_patient_level_candidate	amplification	MOFA_factor	Factor6	94	6	88	rank-biserial correlation: event minus reference	0.53030303030303	0.0309530946513674	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.254622778770024	FALSE	FALSE	predictor_layer_in_mofa_input	500	500	0.149526515151515	0.810606060606061	0.992	within_tcga_conditional	support	FALSE
ENSG00000185920.16	PTCH1	strong_patient_level_candidate	amplification	MOFA_factor	Factor8	94	6	88	rank-biserial correlation: event minus reference	0.507575757575758	0.0389351177220323	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.254622778770024	FALSE	FALSE	predictor_layer_in_mofa_input	500	500	0.0757575757575757	0.829734848484848	0.99	within_tcga_conditional	support	FALSE
ENSG00000116044.16	NFE2L2	strong_patient_level_candidate	amplification	MOFA_factor	Factor2	94	9	85	rank-biserial correlation: event minus reference	-0.419607843137255	0.0397848091828163	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.254622778770024	FALSE	FALSE	predictor_layer_in_mofa_input	500	500	-0.759607843137255	-0.0349019607843141	0.976	within_tcga_conditional	support	FALSE
ENSG00000087460.27	GNAS	strong_patient_level_candidate	relative_cnv	MOFA_factor	Factor7	94			Spearman rho	-0.225737281324169	0.0286957588586433	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.275479285042975	FALSE	FALSE	predictor_layer_in_mofa_input	500	500	-0.414632156734928	-0.0472948093845851	0.996	within_tcga_conditional	support	FALSE
ENSG00000148400.12	NOTCH1	strong_patient_level_candidate	relative_cnv	MOFA_factor	Factor3	94			Spearman rho	0.221306879127476	0.0320652206196652	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.279841925407987	FALSE	FALSE	predictor_layer_in_mofa_input	500	500	0.0173507722587712	0.423029905982294	0.982	within_tcga_conditional	support	FALSE
ENSG00000148400.12	NOTCH1	strong_patient_level_candidate	relative_cnv	MOFA_factor	Factor1	94			Spearman rho	0.215133292356625	0.0373117827081742	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.283940830828338	FALSE	FALSE	predictor_layer_in_mofa_input	500	500	0.0388436259743144	0.378856971187249	0.986	within_tcga_conditional	support	FALSE
ENSG00000100393.14	EP300	strong_patient_level_candidate	relative_cnv	MOFA_factor	Factor7	94			Spearman rho	-0.208400263918035	0.0438344652131573	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.283940830828338	FALSE	FALSE	predictor_layer_in_mofa_input	500	500	-0.392089344556892	0.0099200358242417	0.964	within_tcga_conditional	support	FALSE
ENSG00000141510.18	TP53	strong_patient_level_candidate	relative_cnv	MOFA_factor	Factor6	94			Spearman rho	0.206282214398735	0.0460723924581816	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.283940830828338	FALSE	FALSE	predictor_layer_in_mofa_input	500	500	0.0374066373662753	0.379816806161962	0.99	within_tcga_conditional	support	FALSE
ENSG00000116044.16	NFE2L2	strong_patient_level_candidate	relative_cnv	MOFA_factor	Factor2	94			Spearman rho	-0.205135051839573	0.047323471804723	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.283940830828338	FALSE	FALSE	predictor_layer_in_mofa_input	500	500	-0.399751799758131	0.00556593174156077	0.97	within_tcga_conditional	support	FALSE
ENSG00000121879.6	PIK3CA	strong_patient_level_candidate	relative_cnv	MOFA_factor	Factor1	94			Spearman rho	0.578587085765964	1.01079153014674e-09	TRUE	TRUE	2	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	9.70359868940868e-08	FALSE	FALSE	predictor_layer_in_mofa_input	500	500	0.436423543973877	0.6986495306864	1	within_tcga_supported	support	FALSE
ENSG00000121879.6	PIK3CA	strong_patient_level_candidate	amplification	MOFA_factor	Factor1	94	49	45	rank-biserial correlation: event minus reference	0.557369614512472	3.36444195836449e-06	TRUE	TRUE	2	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.000107662142667664	FALSE	FALSE	predictor_layer_in_mofa_input	500	500	0.368095238095238	0.740816326530612	1	within_tcga_supported	support	FALSE
ENSG00000116044.16	NFE2L2	strong_patient_level_candidate	mutation	MOFA_factor	Factor1	94	16	78	rank-biserial correlation: event minus reference	0.753205128205128	2.31904260816762e-06	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.000166971067788069	FALSE	TRUE	predictor_feature_in_mofa_input	500	500	0.587900641025641	0.918269230769231	1	within_tcga_supported	support	FALSE
ENSG00000127616.19	SMARCA4	strong_patient_level_candidate	mutation	MOFA_factor	Factor1	94	7	87	rank-biserial correlation: event minus reference	-0.947454844006568	3.35757486745582e-05	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.0012087269522841	FALSE	TRUE	predictor_feature_in_mofa_input	500	500	-1	-0.881773399014778	1	within_tcga_supported	support	FALSE
ENSG00000116044.16	NFE2L2	strong_patient_level_candidate	mutation	MOFA_factor	Factor7	94	16	78	rank-biserial correlation: event minus reference	0.642628205128205	5.59554546888386e-05	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.00134293091253213	FALSE	TRUE	predictor_feature_in_mofa_input	500	500	0.406209935897436	0.837459935897436	1	within_tcga_supported	support	FALSE
ENSG00000185920.16	PTCH1	strong_patient_level_candidate	relative_cnv	MOFA_factor	Factor7	94			Spearman rho	0.391559241097994	9.51892271711032e-05	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.00456908290421296	FALSE	FALSE	predictor_layer_in_mofa_input	500	500	0.222416197943881	0.537485359938024	1	within_tcga_supported	support	FALSE
ENSG00000148400.12	NOTCH1	strong_patient_level_candidate	relative_cnv	MOFA_factor	Factor7	94			Spearman rho	0.358889670020717	0.000382146349607281	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.012228683187433	FALSE	FALSE	predictor_layer_in_mofa_input	500	500	0.194853964725771	0.498037153898827	1	within_tcga_supported	support	FALSE
ENSG00000141510.18	TP53	strong_patient_level_candidate	mutation	MOFA_factor	Factor1	94	84	10	rank-biserial correlation: event minus reference	0.619047619047619	0.00146164295293039	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.026309573152747	FALSE	TRUE	predictor_feature_in_mofa_input	500	500	0.235476190476191	0.894107142857143	1	within_tcga_supported	support	FALSE
ENSG00000167548.16	KMT2D	strong_patient_level_candidate	relative_cnv	MOFA_factor	Factor3	94			Spearman rho	-0.312270708246483	0.00218342557712684	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.0524022138510443	FALSE	FALSE	predictor_layer_in_mofa_input	500	500	-0.478209178933505	-0.12865848105553	1	within_tcga_supported	support	FALSE
