analysis_id	feature_id	study_id	platform	ion_mode	evidence_family	within_analysis_evidence_unit	metabolite_name	normalized_name_key	cas	molecular_formula	quantitated_mz	hmdb_id	kegg_id	pubchem_id	annotation_identity_status	internal_standard	source_annotation_ion_mode	precursor_mz	product_mz	n_escc_nonmissing	n_normal_nonmissing	positive_count_total	positive_detection_rate_escc	positive_detection_rate_normal	detection_rate_difference	zero_count_all	negative_count_all	censoring_sensitive	detection_fisher_p	positive_abundance_n_escc	positive_abundance_n_normal	positive_abundance_wilcoxon_w	positive_abundance_rank_biserial	positive_abundance_wilcoxon_p	raw_mean_escc	raw_mean_normal	raw_median_escc	raw_median_normal	primary_transform	primary_asinh_cofactor	limma_effect_transformed	limma_effect_scale	limma_ci95_low	limma_ci95_high	limma_t	limma_p	limma_q_analysis	wilcoxon_w	wilcoxon_rank_biserial	wilcoxon_p	source_unit_conflict	source_upstream_imputation	additional_imputation_by_this_script	nonpositive_value_semantics	absolute_concentration_claim_allowed	primary_design	paired_model_used_as_primary	host_multiomics_sample_level_link_allowed	limma_q_evidence_family	wilcoxon_q_evidence_family	detection_fisher_q_evidence_family	positive_abundance_wilcoxon_q_evidence_family	wilcoxon_q_analysis	direction	wilcoxon_direction	positive_abundance_direction	direction_concordant	positive_abundance_direction_concordant	run_order_sensitivity_effect	run_order_sensitivity_p	run_order_sensitivity_q_evidence_family	run_order_sensitivity_direction	run_order_perfect_group_block	run_order_rank_group_correlation	paired_sensitivity_effect	paired_sensitivity_p	paired_sensitivity_q_evidence_family	paired_sensitivity_direction	paired_sensitivity_estimable	paired_sensitivity_complete_candidate_pairs	scale_sensitivity_min_q	scale_sensitivity_max_q	scale_sensitivity_all_q05	scale_sensitivity_all_q10	scale_sensitivity_direction_stable	run_order_sensitivity_direction_concordant	paired_sensitivity_direction_concordant	detection_driven	primary_candidate_tier	robust_lc_upgrade	final_candidate_tier	conditional_reason
AN004963	AN004963__175	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Cellobiose	cellobiose							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	341.11	160.98	16	16	32	1	1	0	0	0	FALSE	1	16	16	61	-0.5234375	0.0115646443354931	9.210416375	12.6207734375	5.9100735	9.6003625	asinh	1	-0.430374332921546	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.837441561002978	-0.0233071048401133	-2.15766167868976	0.0389440117017796	0.114541210887587	61	-0.5234375	0.0115646443354931	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0992145060021528	0.033443701186426	1	0.0325255621935744	0.0377107967461732	lower_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	TRUE	TRUE	-0.41812509605516	0.0496725598098493	0.122351802431111	lower_in_early_ESCC	FALSE	-0.142151719781894	-0.430374332921547	0.00103196848637688	0.00602294334776326	lower_in_early_ESCC	TRUE	16	0.0873582800183953	0.532806598366879	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	limma_fdr_exploratory	FALSE	conditional_fdr	asinh scale sensitivity does not remain family q<=0.05 at all seven scales
AN004963	AN004963__14	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Fumaric acid	fumaricacid							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	115	71	16	16	32	1	1	0	0	0	FALSE	1	16	16	67	-0.4765625	0.0215035763845199	13.4189011875	17.8114685	12.9003475	17.79077	asinh	1	-0.282746210228644	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.555100266975042	-0.010392153482246	-2.11868342840906	0.042363041215323	0.122201080428816	67	-0.4765625	0.0215035763845199	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.107075088426131	0.0565790821264828	1	0.0537589409612999	0.0608591784467546	lower_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	TRUE	TRUE	-0.298066807835644	0.0359842909991311	0.0938580086633978	lower_in_early_ESCC	FALSE	-0.142151719781894	-0.282746210228645	0.0779361590387723	0.169037209807067	lower_in_early_ESCC	TRUE	16	0.0832236628661826	0.115342780654339	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	nominal_concordant	FALSE	nominal_concordant_conditional	asinh scale sensitivity does not remain family q<=0.05 at all seven scales
AN004963	AN004963__99	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	N-Acetyl-L-aspartic acid	nacetyllasparticacid							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	174	88	16	16	32	1	1	0	0	0	FALSE	1	16	16	187	0.4609375	0.0261722598537777	3.9346950625	2.9589744375	3.5723015	2.9214295	asinh	1	0.23905986445293	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.00634324818680429	0.471776480719055	2.09643982402076	0.0444313965613464	0.12574923555098	187	0.4609375	0.0261722598537777	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.111425611689002	0.0631676346846815	1	0.0619869312326314	0.070104267465476	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.253821086920316	0.0360690820078097	0.0938580086633978	higher_in_early_ESCC	FALSE	-0.142151719781894	0.23905986445293	0.0141545006288064	0.0432723304937796	higher_in_early_ESCC	TRUE	16	0.110620735049598	0.132243780045884	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	nominal_concordant	FALSE	nominal_concordant_conditional	asinh scale sensitivity does not remain family q<=0.05 at all seven scales
AN004962	AN004962__27	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Histamine	histamine							source_label_unmapped	IS-pos06_TMAO-d9-1	Positive	112	95	16	16	32	1	1	0	0	0	FALSE	1	16	16	87	-0.3203125	0.122286858429466	11.3278741875	14.379195125	10.936466	13.852206	asinh	1	-0.399891307482092	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.793127604809149	-0.00665501015503406	-2.0754593082915	0.0464747608340363	0.104568211876582	87	-0.3203125	0.122286858429466	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.115646497889346	0.229556032490402	1	0.233456729728982	0.217823466577487	lower_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	TRUE	TRUE	-0.404468879816796	0.0499317324563099	0.122351802431111	lower_in_early_ESCC	FALSE	-0.142151719781894	-0.39989130748209	0.0442178951544533	0.105924957795369	lower_in_early_ESCC	TRUE	16	0.103027785355701	0.186524251025532	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	not_selected	FALSE	not_selected	not_selected
AN004963	AN004963__85	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Terephthalic acid	terephthalicacid							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	165.04	121	16	16	32	1	1	0	0	0	FALSE	1	16	16	71	-0.4453125	0.0316924452476644	0.911769	1.0518494375	0.869495	1.119616	asinh	1	-0.100332142833668	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.199249956904271	-0.00141432876306466	-2.06876264858172	0.0470039389637345	0.128728598462895	71	-0.4453125	0.0316924452476644	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.115659206405211	0.0742574812007319	1	0.0734052959780462	0.0819632204680976	lower_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	TRUE	TRUE	-0.114090285381741	0.0202438451557734	0.0601692064352155	lower_in_early_ESCC	FALSE	-0.142151719781894	-0.100332142833668	0.0370300783693929	0.0914287693495337	lower_in_early_ESCC	TRUE	16	0.115659206405211	0.179425388122885	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	nominal_concordant	FALSE	nominal_concordant_conditional	asinh scale sensitivity does not remain family q<=0.05 at all seven scales
AN004963	AN004963__103	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	N-Formyl-L-methionine	nformyllmethionine							source_label_unmapped	IS-neg06_Hippuric Acid-d5-1	Negative	176.04	98.02	16	16	32	1	1	0	0	0	FALSE	1	16	16	196	0.53125	0.0103817957897017	0.0717939375	0.04971075	0.0724765	0.0480095	asinh	1	0.0220334842152644	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.000289380536893029	0.0437775878936358	2.06404015780387	0.0472004861030613	0.128728598462895	196	0.53125	0.0103817957897017	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.115659206405211	0.0302959677135839	1	0.0294618529167209	0.0346059859656722	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.0219101486263551	0.0532698654229169	0.129127356805923	higher_in_early_ESCC	FALSE	-0.142151719781894	0.0220334842152644	0.064304090330672	0.144346944028991	higher_in_early_ESCC	TRUE	16	0.0271375968823671	0.386614488158264	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	nominal_concordant	FALSE	nominal_concordant_conditional	asinh scale sensitivity does not remain family q<=0.05 at all seven scales
AN004962	AN004962__254	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	7-Ketocholesterol	7ketocholesterol							source_label_unmapped	IS-pos05_Nic-2456-d4-1	Positive	401	383	16	16	32	1	1	0	0	0	FALSE	1	16	16	76	-0.40625	0.0500163954856457	0.028004625	0.0394324375	0.0223765	0.0397865	asinh	1	-0.0114211199688857	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.0227221284663615	-0.000120111471409827	-2.06232023457789	0.0477591209657907	0.106062463443509	76	-0.40625	0.0500163954856457	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.116141498712264	0.111494881603419	1	0.107912086150537	0.103045826843921	lower_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	TRUE	TRUE	-0.0127008971599196	0.0266083668362882	0.0736317737452457	lower_in_early_ESCC	FALSE	-0.142151719781894	-0.0114211199688857	0.102584282265862	0.213886255307327	lower_in_early_ESCC	TRUE	16	0.0506123326062467	0.128979890669834	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	not_selected	FALSE	not_selected	not_selected
AN004962	AN004962__242	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Nicotinamide mononucleotide	nicotinamidemononucleotide							source_label_unmapped	IS-pos02_GlU-13C5-N15-1	Positive	335	123	16	16	32	1	1	0	0	0	FALSE	1	16	16	65	-0.4921875	0.0175774092692974	0.492905625	0.7873515625	0.235001	0.6962215	asinh	1	-0.255411692170869	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.509264485747251	-0.0015588985944866	-2.05345261018075	0.048694498196918	0.106753322970166	65	-0.4921875	0.0175774092692974	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.117525818956471	0.0478165116563094	1	0.0460124158255525	0.0442020144860274	lower_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	TRUE	TRUE	-0.237745758123575	0.068447337770312	0.158100850970105	lower_in_early_ESCC	FALSE	-0.142151719781894	-0.255411692170869	0.0599891626113205	0.1365710723279	lower_in_early_ESCC	TRUE	16	0.0218582248271429	0.18843118962729	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	nominal_concordant	FALSE	nominal_concordant_conditional	asinh scale sensitivity does not remain family q<=0.05 at all seven scales
AN004962	AN004962__79	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Acetylcholine	acetylcholine							source_label_unmapped	IS-pos04_ACh-d9-1	Positive	146	87	16	16	32	1	1	0	0	0	FALSE	1	16	16	52	-0.59375	0.00417855756816648	0.026485	0.0456629375	0.0121415	0.042986	asinh	1	-0.0191818445879272	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.0387664711955554	0.000402782019701051	-1.99866350777278	0.0546000054595392	0.118184821944066	52	-0.59375	0.00417855756816648	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.130795535466508	0.014119126098752	1	0.0140026131273664	0.0121107346467198	lower_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	TRUE	TRUE	-0.0158779247782236	0.0841548870541502	0.192955133888444	lower_in_early_ESCC	FALSE	-0.142151719781894	-0.0191818445879272	0.0586633771680792	0.135474417776643	lower_in_early_ESCC	TRUE	16	0.00440574437285179	0.142697904072876	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	not_selected	FALSE	not_selected	not_selected
AN004962	AN004962__181	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Pantothenic acid	pantothenicacid							source_label_unmapped	IS-pos06_TMAO-d9-1	Positive	220.01	202	16	16	32	1	1	0	0	0	FALSE	1	16	16	171	0.3359375	0.105098414073848	0.4512541875	0.3120783125	0.3865935	0.295973	asinh	1	0.120437805347683	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.00305325108978842	0.243928861785155	1.99045876211761	0.0555726439917394	0.118786526532343	171	0.3359375	0.105098414073848	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.132139397935914	0.199624798329617	1	0.203104297136577	0.189177145332926	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.124561146987766	0.0535013659040116	0.129127356805923	higher_in_early_ESCC	FALSE	-0.142151719781894	0.120437805347683	0.0339773158834849	0.0861114401910482	higher_in_early_ESCC	TRUE	16	0.132139397935914	0.20903776669933	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	not_selected	FALSE	not_selected	not_selected
AN004962	AN004962__84	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	L-Lysine	llysine							source_label_unmapped	IS-pos03_GABA-d6-1	Positive	147.1	84	16	16	32	1	1	0	0	0	FALSE	1	16	16	171	0.3359375	0.105098414073848	25.856568375	23.3070369375	24.4019065	23.5845035	asinh	1	0.100006798047293	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.00345729551551335	0.2034708916101	1.97272124866903	0.0576567482397403	0.121719801839452	171	0.3359375	0.105098414073848	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.136086883712916	0.199624798329617	1	0.203104297136577	0.189177145332926	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.101232168209534	0.0613922649040103	0.143846109738593	higher_in_early_ESCC	FALSE	-0.142151719781894	0.100006798047292	0.0595367794061955	0.136509329924205	higher_in_early_ESCC	TRUE	16	0.13402604639279	0.22353050467845	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	not_selected	FALSE	not_selected	not_selected
AN004963	AN004963__2	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Pyruvic acid?	pyruvicacid							source_label_uncertain_unmapped	IS-neg05_Suc-2233-d4-1	Negative	87	32	16	16	32	1	1	0	0	0	FALSE	1	16	16	78	-0.390625	0.0595046856404299	111.2090003125	151.3142465	99.0220925	148.2815765	asinh	1	-0.279572281684525	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.573225587651855	0.0140810242828043	-1.94295320961699	0.0612959205419207	0.164185501451573	78	-0.390625	0.0595046856404299	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.143620368569026	0.129060838449852	1	0.126648486329293	0.139464106969758	lower_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	TRUE	TRUE	-0.279523707407922	0.0684611161521639	0.158100850970105	lower_in_early_ESCC	FALSE	-0.142151719781894	-0.279572281684525	0.108680229652153	0.220799707078109	lower_in_early_ESCC	TRUE	16	0.131638308712184	0.151725340106481	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	not_selected	FALSE	not_selected	not_selected
AN004963	AN004963__97	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Formiminoglutamic acid	formiminoglutamicacid							source_label_unmapped	IS-neg02_Glu-13C5-N15-1	Negative	173.03	128	16	16	21	0.6875	0.625	0.0625	11	0	TRUE	1	11	10	69	0.254545454545455	0.324206575396745	0.28598425	0.042870375	0.0325705	0.051409	asinh	1	0.199026900563754	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.0114965959975077	0.409550397125016	1.92936471136668	0.0630282313634295	0.165863766745867	150	0.171875	0.397331748672975	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.146609146867108	0.561865600546365	1	0.49575277305813	0.581451467530535	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.171089583400799	0.0963167311241533	0.214812193556692	higher_in_early_ESCC	FALSE	-0.142151719781894	0.199026900563754	0.0641675064234682	0.144346944028991	higher_in_early_ESCC	TRUE	16	0.146609146867108	0.669320405059837	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	not_selected	FALSE	not_selected	not_selected
AN004962	AN004962__232	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Adrenosterone	adrenosterone							source_label_unmapped	IS-pos05_Nic-2456-d4-1	Positive	301.18	301.18	16	16	32	1	1	0	0	0	FALSE	1	16	16	235	0.8359375	5.51363116694237e-05	0.022828125	0.0094959375	0.015089	0.0093945	asinh	1	0.0133119913771218	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.000823896532821989	0.0274478792870655	1.921695378844	0.0640042321001442	0.133472240111276	235	0.8359375	5.51363116694237e-05	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.147808334562203	0.00103823181511984	1	0.00102164342210991	0.000790109659036459	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.0119970520074915	0.0929123908576234	0.210034348347163	higher_in_early_ESCC	FALSE	-0.142151719781894	0.0133119913771218	0.0821366721940812	0.175772478495334	higher_in_early_ESCC	TRUE	16	0.00253463841434908	0.16131071883217	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	not_selected	FALSE	not_selected	not_selected
AN004963	AN004963__169	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Spaglumic acid	spaglumicacid							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	303	128	16	16	32	1	1	0	0	0	FALSE	1	16	16	189	0.4765625	0.0215035763845199	0.2068129375	0.08866875	0.1311465	0.0851365	asinh	1	0.10746246190924	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.00853730716297212	0.223462230981453	1.88988413134435	0.0682144754039812	0.176416746734434	189	0.4765625	0.0215035763845199	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.156406047176271	0.0565790821264828	1	0.0537589409612999	0.0608591784467546	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.113286085191641	0.0599061632618446	0.141396164757736	higher_in_early_ESCC	FALSE	-0.142151719781894	0.10746246190924	0.0795551041474368	0.171390526384746	higher_in_early_ESCC	TRUE	16	0.0786676137075524	0.186524251025532	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	not_selected	FALSE	not_selected	not_selected
AN004962	AN004962__68	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Hydroxytyrosol	hydroxytyrosol							source_label_unmapped	IS-pos06_TMAO-d9-1	Positive	137.1	91	16	16	25	0.8125	0.75	0.0625	3	4	TRUE	1	13	12	123	0.576923076923077	0.0143780357557923	0.037950125	0.00827025	0.0172645	0.0088015	asinh	1	0.0295068610985546	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.00258427620427999	0.0615979984013893	1.87642692783353	0.0701827114822614	0.144593297150201	185	0.4453125	0.031629941120598	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.15977766231068	0.0742574812007319	1	0.0393833153310833	0.0684648092610413	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.0313390762271348	0.059325363111685	0.141062530065562	higher_in_early_ESCC	FALSE	-0.142151719781894	0.0295068610985547	0.0709395307823739	0.157045444007876	higher_in_early_ESCC	TRUE	16	0.0649454779266443	0.174790399625106	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	not_selected	FALSE	not_selected	not_selected
AN004962	AN004962__237	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	N,N-Dimethylguanosine	nndimethylguanosine							source_label_unmapped	IS-pos04_ACh-d9-1	Positive	312	180	16	16	32	1	1	0	0	0	FALSE	1	16	16	196	0.53125	0.0103817957897017	0.0090086875	0.0059078125	0.008962	0.0053125	asinh	1	0.00310073638525529	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.000415902401296134	0.00661737517180671	1.79929218888634	0.0818461083014919	0.16511552303832	196	0.53125	0.0103817957897017	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.18423821396559	0.0302959677135839	1	0.0294618529167209	0.0273121089236767	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.0028868460329302	0.109374125074035	0.238837375161669	higher_in_early_ESCC	FALSE	-0.142151719781894	0.00310073638525529	0.104676774300322	0.215392593271816	higher_in_early_ESCC	TRUE	16	0.0190721687312349	0.204426709098239	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	not_selected	FALSE	not_selected	not_selected
AN004962	AN004962__18	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	N,N-Dimethylglycine	nndimethylglycine							source_label_unmapped	IS-pos06_TMAO-d9-1	Positive	104.03	58	16	16	32	1	1	0	0	0	FALSE	1	16	16	162	0.265625	0.200045054509329	0.360517375	0.2909500625	0.326472	0.2948175	asinh	1	0.0643938158098167	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.00869641894654093	0.137484050566174	1.79808683582831	0.0820749675921474	0.16511552303832	162	0.265625	0.200045054509329	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.18423821396559	0.347105202689161	1	0.356012385143722	0.328920233856686	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.0631236831645068	0.0963643485114134	0.214812193556692	higher_in_early_ESCC	FALSE	-0.142151719781894	0.0643938158098167	0.0089654866938103	0.0323361935810462	higher_in_early_ESCC	TRUE	16	0.18423821396559	0.211286772692991	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	not_selected	FALSE	not_selected	not_selected
AN004963	AN004963__96	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Suberic acid	subericacid							source_label_unmapped	IS-neg02_Glu-13C5-N15-1	Negative	173.1	111	16	16	32	1	1	0	0	0	FALSE	1	16	16	180	0.40625	0.0500163954856456	0.27204225	0.242343375	0.271853	0.234232	asinh	1	0.0287905561499756	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.00405290615959035	0.0616340184595415	1.78557293628592	0.0836494600625819	0.212668118803174	180	0.40625	0.0500163954856456	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.186468588056172	0.111494881603419	1	0.107912086150537	0.122991136440112	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.0271128285960011	0.107946997874038	0.237335522723056	higher_in_early_ESCC	FALSE	-0.142151719781894	0.0287905561499756	0.103394520615726	0.214126716888052	higher_in_early_ESCC	TRUE	16	0.158783661539891	0.344701394921245	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	not_selected	FALSE	not_selected	not_selected
AN004962	AN004962__216	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	L-Saccharopine	lsaccharopine							source_label_unmapped	IS-neg02_Glu-13C5-N15-1	Positive	277.1	213.1	16	16	32	1	1	0	0	0	FALSE	1	16	16	68	-0.46875	0.0237385152500545	1.0321459375	1.7746100625	0.515862	1.1536585	asinh	1	-0.366418414664901	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.78737824404572	0.0545414147159177	-1.77648888230561	0.0856354095828447	0.170275058589145	68	-0.46875	0.0237385152500545	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.18957907914547	0.0590702588780427	1	0.0566487295739938	0.0541238147701243	lower_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	TRUE	TRUE	-0.368894721270237	0.0920701916598153	0.209606606544686	lower_in_early_ESCC	FALSE	-0.142151719781894	-0.366418414664901	0.0143668158888829	0.0435070556635038	lower_in_early_ESCC	TRUE	16	0.0828349121849411	0.482104180001676	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	not_selected	FALSE	not_selected	not_selected
